2.4998,-3.6366,8.0496,4.0997,1
2.5298,-3.8682,6.6331,2.9148,1
2.5598,-2.9556,5.2438,4.6037,1
2.5897,-3.4051,9.6977,5.1349,1
2.6198,-4.4811,10.733,2.5334,1
2.6498,-3.5958,9.9565,2.5334,1
2.6798,-2.7241,9.6568,2.7241,1
2.7098,-1.3348,9.507,2.7922,1
2.7399,-0.91256,8.5808,1.9205,1
2.7702,-2.7513,7.1643,4.2495,1
2.7998,-2.3018,8.3084,5.2438,1
2.8299,-1.0351,8.431,4.4811,1
2.8599,-3.2144,7.7364,4.2087,1
2.8897,-3.909,10.76,2.9148,1
2.9199,-1.8387,14.206,1.9477,1
2.9498,1.4982,13.103,2.1112,1
2.9811,-0.040861,11.645,5.7886,1
3.0099,0.14982,7.5457,4.7535,1
3.0398,-0.84446,6.4016,2.6832,1
3.0698,-1.757,6.5922,8.4991,1
3.0999,3.1054,4.522,3.4868,1
3.1298,-0.34051,5.3256,3.9499,1
3.1598,-2.2201,7.2052,7.6274,1
3.1898,-0.72188,8.2403,5.6252,1
3.2198,0.081722,8.0496,4.522,1
3.2501,-0.88532,8.0769,4.6718,1
3.2798,-1.8796,7.8862,5.2847,1
3.3098,-0.76274,8.0088,5.4345,1
3.3401,-0.76274,9.616,4.6309,1
3.3698,0.8036,8.8124,4.2904,1
3.3998,-1.3348,5.6661,5.0531,1
3.4297,-1.0351,7.5457,5.4345,1
3.4598,-0.50395,10.651,3.6366,1
3.4898,-0,9.9565,3.9499,1
3.5198,-0.88532,9.3027,5.3256,1
3.5499,-1.9886,8.54,5.7069,1
3.5798,-0.61292,11.305,5.8295,1
3.6101,1.076,12.299,5.094,1
3.64,0.23155,10.883,3.5958,1
3.6701,-1.7979,10.379,3.4459,1
3.7136,0.53119,9.6977,4.985,1
3.7498,4.7535,7.0826,2.6423,1
3.7827,4.0589,6.0883,1.4574,1
3.8202,3.2961,6.7421,0.84446,1
3.8634,3.2144,6.279,0.50395,1
3.8998,4.7535,5.4754,0.14982,1
3.9427,5.8295,5.8567,0.8036,1
3.9798,7.3141,6.6331,-0.53119,1
4.0123,9.112,6.0202,-1.6481,1
4.04,9.6977,4.9442,-0.99429,1
4.0699,8.0769,2.7241,-0.081722,1
4.0999,7.2733,2.0703,-0.65378,1
4.1297,7.8589,3.7865,-2.1112,1
4.1598,9.4253,5.4345,-2.7513,1
4.1899,10.147,5.094,-2.5606,1
4.2206,8.2403,4.6309,-1.3348,1
4.2498,6.2109,4.3994,1.757,1
4.2808,10.079,4.3721,2.3699,1
4.3098,5.7478,4.7944,-3.7592,1
4.3398,-1.4165,5.1757,-2.3699,1
4.3698,2.0294,7.0145,0.92618,1
4.3998,7.8181,9.0439,2.5606,1
4.4298,9.1937,11.373,8.6898,1
4.4599,4.0997,10.501,2.9829,1
4.4897,1.2667,7.8862,2.0294,1
4.524,-0.14982,7.8181,2.5606,1
4.5598,1.8796,8.4991,-1.4574,1
4.6025,3.5685,9.9156,-0.46309,1
4.6298,0.19068,11.414,4.7944,1
4.6731,0.50395,11.182,1.3348,1
4.7098,-1.1441,8.6625,1.9477,1
4.7523,-1.3757,5.7478,3.6775,1
4.7812,-2.3699,6.5514,0.23155,1
4.8202,-3.2553,10.801,0.38137,1
4.8598,-3.2144,14.015,1.6481,1
4.9023,-3.7592,11.918,0.10896,1
4.9409,-4.4402,9.0439,-0.76274,1
4.9699,-4.2904,6.1292,1.9205,1
5,-4.4402,6.4697,-0.040861,1
5.0298,-3.2553,8.9622,-2.0703,1
5.0598,-0.99429,11.536,-0.65378,1
5.0898,-1.8796,11.918,1.076,1
5.1201,-3.7184,11.645,0.50395,1
5.15,-3.1463,10.27,-1.1441,1
5.1798,-2.6015,8.3084,-2.2201,1
5.2101,-1.4982,6.7421,-2.9148,1
5.2399,-1.4574,7.1234,-2.4925,1
5.2698,-2.7513,11.305,-0.46309,1
5.2998,-3.7592,11.877,2.833,1
5.3298,-4.018,8.6625,1.6072,1
5.3598,-5.203,8.6625,-1.6072,1
5.3898,-3.1463,9.003,-3.7592,1
5.4198,-0.57205,9.6568,-2.4108,1
5.4499,-2.261,10.529,0.19068,1
5.4797,-3.4459,8.7306,1.9886,1
5.5098,-4.2495,8.54,0.50395,1
5.5399,-1.1169,10.338,-0.69464,1
5.5698,-0.50395,10.229,0.38137,1
5.5999,-2.3018,9.3844,1.6481,1
5.6301,-1.2258,9.616,0.69464,1
5.6599,-0.57205,9.9156,-0.57205,1
5.6899,-1.3076,9.9156,-0.34051,1
5.7198,-1.076,9.3436,0.8036,1
5.7498,-0.88532,8.5808,1.0351,1
5.7798,-0.99429,8.5808,0.31327,1
5.8099,-1.3348,8.6898,-0.040861,1
5.8397,-2.6423,9.9565,0.50395,1
5.8698,-2.4517,10.311,0.76274,1
5.8998,-1.6072,9.9565,0.57205,1
5.9298,-1.4982,9.616,0.34051,1
5.9603,-1.757,9.7658,0.27241,1
5.9897,-1.5663,10.27,-0.14982,1
6.0198,-1.4165,9.9973,0.14982,1
6.0498,-0.99429,9.4253,-0.23155,1
6.0797,-0.53119,8.8124,-0.65378,1
6.1098,-1.6072,9.2346,-0.38137,1
6.1399,-1.3348,9.3027,-0.65378,1
6.1701,-2.5606,8.1995,-0.10896,1
6.1998,-3.0237,9.3844,0.081722,1
6.2299,-2.7513,9.5342,-0.10896,1
6.2598,-1.9205,9.0848,-1.3076,1
6.2901,-1.8387,9.7249,-1.6481,1
6.3198,-2.3699,9.8475,-0.88532,1
6.3498,-2.5606,9.3844,-0.72188,1
6.3798,-2.4108,8.431,-0.84446,1
6.4097,-1.076,9.4253,-2.0294,1
6.4398,-1.5663,9.616,-1.7298,1
6.4698,-2.1112,9.1937,-1.0351,1
6.4998,-1.9205,9.3027,-1.185,1
6.5299,-1.7298,9.3027,-1.4165,1
6.5598,-2.1112,9.8066,-1.3076,1
6.5898,-2.7513,9.1529,-1.9205,1
6.6199,-2.1112,9.4661,-2.3699,1
6.6498,-1.8796,9.4661,-2.0703,1
6.6797,-1.8387,9.3844,-1.4574,1
6.7098,-1.7298,9.4661,-1.2258,1
6.7398,-1.7979,9.3027,-1.1441,1
6.7698,-1.8387,9.0439,-1.3757,1
6.7998,-1.6889,9.003,-2.2201,1
6.8298,-1.6889,9.4253,-2.4925,1
6.8598,-1.4982,9.8884,-2.0294,1
6.8898,-1.7979,8.7306,-0.8036,1
6.9198,-2.4925,8.6217,-2.0703,1
6.951,-2.2201,9.6568,-2.9148,1
6.9799,-2.1793,10.038,-0.65378,1
7.0097,-1.7979,9.6568,-0.57205,1
7.0399,-1.7298,9.0848,-1.6072,1
7.0701,-2.0703,9.003,-2.3018,1
7.0998,-2.2201,9.2346,-2.0294,1
7.1298,-2.1793,9.5342,-1.3757,1
7.1598,-2.1384,9.6568,-1.185,1
7.1905,-2.261,9.5751,-1.185,1
7.2198,-2.1793,9.5342,-1.185,1
7.2498,-2.261,9.616,-1.3076,1
7.2798,-2.3427,9.4253,-1.757,1
7.3098,-2.3427,9.1937,-1.6889,1
7.3398,-1.9477,8.8124,-1.7298,1
7.3698,-1.6072,8.9213,-1.8387,1
7.3998,-1.8387,9.4661,-1.2258,1
7.4307,-2.3699,9.6568,-0.65378,1
7.4598,-2.4925,9.3436,-0.88532,1
7.4903,-2.4925,8.7715,-1.1441,1
7.5202,-2.6015,8.4991,-0.99429,1
7.5504,-2.7922,8.7715,-0.53119,1
7.5798,-2.7922,9.2346,-0.34051,1
7.6101,-2.6832,9.616,-0.50395,1
7.6401,-2.5606,9.616,-0.61292,1
7.67,-2.4925,9.507,-0.57205,1
7.6998,-2.6015,9.6977,-0.38137,1
7.7302,-2.5334,9.7249,-0.29965,1
7.7598,-2.261,9.507,-0.53119,1
7.7902,-2.4108,9.112,-0.76274,1
7.8198,-2.9148,8.8941,-0.69464,1
7.8502,-3.4051,9.003,-0.34051,1
7.8798,-3.6775,9.112,-0,1
7.9099,-3.5685,9.112,0.27241,1
7.9398,-3.2553,8.9622,0.14982,1
7.971,-3.0646,9.0848,-0.081722,1
7.9998,-2.9148,9.1529,0.040861,1
8.0298,-2.8739,9.0439,0.19068,1
8.0598,-2.9148,8.9622,0.31327,1
8.0897,-3.0646,9.003,0.31327,1
8.1198,-3.1735,8.9622,0.14982,1
8.1497,-3.1463,9.112,0.040861,1
8.1798,-3.0237,9.1937,-0.040861,1
8.2097,-2.9556,9.1529,-0,1
8.2398,-2.833,9.2755,-0.040861,1
8.2697,-2.7241,9.3436,-0.081722,1
8.2999,-2.6423,9.2346,-0.040861,1
8.3298,-2.5334,8.9622,0.040861,1
8.3599,-2.5334,8.9213,0.040861,1
8.3898,-2.6832,9.1937,0.10896,1
8.4199,-2.833,9.4661,0.081722,1
8.4505,-2.9556,9.4661,-0.040861,1
8.4799,-2.833,9.3844,-0.10896,1
8.5098,-2.7241,9.2755,0.040861,1
8.5399,-2.7241,9.2755,0.19068,1
8.5698,-2.833,9.2346,0.31327,1
8.5997,-2.7922,9.1937,0.081722,1
8.6298,-2.5606,9.1529,-0.34051,1
8.6598,-2.4925,9.112,-0.53119,1
8.6898,-2.5334,9.0848,-0.34051,1
8.7198,-2.6832,9.0439,-0.10896,1
8.7498,-2.7513,8.9622,-0.040861,1
8.7798,-2.833,9.0848,-0.19068,1
8.8098,-2.8739,9.2346,-0.29965,1
8.8401,-2.833,9.1529,-0.50395,1
8.8698,-2.6015,9.0439,-0.65378,1
8.8998,-2.4925,9.4253,-0.57205,1
8.9298,-2.833,9.507,-0.23155,1
8.9598,-3.1054,9.2755,-0.65378,1
8.9898,-3.1463,9.4661,-0.99429,1
9.0198,-3.0237,9.4253,-0.69464,1
9.0498,-2.7513,9.1529,-0.91256,1
9.0797,-2.5334,9.0848,-1.1169,1
9.1097,-2.6015,9.3027,-0.95342,1
9.1398,-2.6015,9.507,-0.8036,1
9.1698,-2.6832,9.2755,-0.91256,1
9.1998,-2.7513,9.112,-0.95342,1
9.2298,-2.7241,9.0439,-0.84446,1
9.2598,-2.5606,9.1529,-0.91256,1
9.29,-2.5334,9.3436,-1.076,1
9.3198,-2.7513,9.1937,-1.185,1
9.3501,-3.0237,9.112,-1.3348,1
9.3799,-3.0237,9.0848,-1.3076,1
9.4098,-2.8739,8.8941,-1.1169,1
9.4398,-2.7922,8.7306,-1.1169,1
9.4705,-2.7513,9.003,-1.1169,1
9.4999,-2.833,9.3027,-1.1169,1
9.5298,-2.8739,9.4253,-1.3076,1
9.5599,-2.7922,9.3436,-1.3757,1
9.5898,-2.9148,9.0439,-1.2667,1
9.6198,-2.9148,9.112,-1.1169,1
9.6498,-2.6832,9.4661,-1.185,1
9.6809,-2.7513,9.4661,-1.3348,1
9.7098,-3.1054,9.2346,-1.3076,1
9.7398,-3.3642,8.9213,-1.3348,1
9.7699,-2.9829,8.7715,-1.3076,1
9.7998,-2.7922,8.8941,-1.185,1
9.8298,-2.7922,9.2346,-0.95342,1
9.8598,-2.833,9.2346,-1.076,1
9.8898,-2.8739,9.1529,-1.4165,1
9.9198,-2.9829,9.0848,-1.3757,1
9.9497,-2.9829,9.003,-1.2667,1
9.9797,-2.833,9.3027,-1.1441,1
10.01,-2.7513,9.6977,-1.076,1
10.04,-2.6832,9.4253,-1.076,1
10.07,-2.9148,8.9213,-0.88532,1
10.1,-3.2961,8.7306,-0.8036,1
10.13,-3.4459,8.6898,-1.0351,1
10.16,-3.337,8.6898,-1.1441,1
10.19,-3.1054,9.2755,-1.1169,1
10.22,-2.6423,9.7249,-0.91256,1
10.25,-2.5334,9.616,-0.88532,1
10.28,-2.6832,9.2755,-0.65378,1
10.31,-2.7241,9.0848,-0.72188,1
10.34,-2.6423,8.8532,-1.185,1
10.37,-2.9829,8.8532,-1.3757,1
10.4,-3.2144,9.0848,-1.2258,1
10.43,-3.1463,9.1937,-0.8036,1
10.46,-3.0237,9.112,-0.72188,1
10.49,-2.8739,9.1937,-0.76274,1
10.529,-2.8739,9.1937,-0.91256,1
10.56,-2.8739,9.112,-1.076,1
10.59,-2.9148,9.1529,-1.076,1
10.62,-2.9556,9.2755,-1.076,1
10.65,-2.9556,9.2755,-1.1169,1
10.68,-2.9148,9.3436,-1.076,1
10.71,-3.1054,9.2346,-0.91256,1
10.74,-3.2144,9.2346,-0.84446,1
10.77,-3.0646,9.112,-1.0351,1
10.8,-2.9829,9.0848,-1.0351,1
10.83,-3.0237,9.0848,-0.95342,1
10.86,-3.0237,9.0848,-0.91256,1
10.89,-3.0646,9.0439,-0.99429,1
10.92,-3.0237,9.112,-0.99429,1
10.95,-2.9829,9.1529,-0.99429,1
10.98,-3.1054,9.1529,-0.91256,1
11.01,-3.1463,9.0848,-0.95342,1
11.04,-3.1054,9.0439,-0.95342,1
11.07,-3.0646,9.0439,-0.91256,1
11.1,-3.0646,9.1529,-0.88532,1
11.13,-3.0237,9.112,-0.95342,1
11.16,-3.1463,9.0848,-0.95342,1
11.22,-3.0237,9.0848,-0.95342,1
11.25,-2.9829,9.0848,-0.99429,1
11.28,-3.0237,9.112,-0.95342,1
11.31,-3.1054,9.1937,-1.0351,1
11.34,-3.0646,9.1529,-1.0351,1
11.37,-2.9829,9.112,-1.0351,1
11.4,-2.9556,9.112,-0.99429,1
11.43,-2.9556,9.0848,-1.0351,1
11.46,-2.9829,9.112,-1.1169,1
11.49,-2.9829,9.1529,-1.1169,1
11.52,-3.0237,9.2346,-1.076,1
11.55,-2.9556,9.1937,-1.0351,1
11.58,-2.9148,9.1529,-1.1169,1
11.61,-2.9556,9.1529,-1.0351,1
11.64,-2.9829,9.1937,-1.0351,1
11.67,-3.0646,9.1529,-1.076,1
11.7,-3.0646,9.112,-1.076,1
11.73,-2.9148,9.112,-1.076,1
11.76,-2.8739,9.112,-1.1169,1
11.79,-2.9556,9.0848,-1.076,1
11.82,-2.9556,9.1529,-1.0351,1
11.85,-2.9829,9.2346,-1.0351,1
11.88,-3.0237,9.1937,-1.076,1
11.91,-3.0237,9.0848,-1.076,1
11.94,-2.9556,9.112,-1.076,1
11.971,-2.9148,9.1529,-1.0351,1
12,-2.9556,9.1937,-1.076,1
12.03,-3.0237,9.112,-1.076,1
12.06,-2.9829,9.1529,-1.1169,1
12.09,-2.9556,9.112,-1.1169,1
12.12,-2.9829,9.112,-1.1169,1
12.15,-2.9829,9.112,-1.1441,1
12.18,-2.9829,9.112,-1.076,1
12.21,-3.0237,9.0848,-1.0351,1
12.24,-3.0237,9.0848,-1.1169,1
12.27,-2.9829,9.1937,-1.1169,1
12.302,-2.9829,9.1529,-1.0351,1
12.33,-2.8739,9.1937,-1.1441,1
12.36,-2.9829,9.1937,-1.1169,1
12.39,-3.0237,9.1529,-1.076,1
12.42,-3.0237,9.0848,-1.076,1
12.45,-2.9829,9.0848,-1.076,1
12.51,-3.0237,9.0848,-0.99429,1
12.54,-3.0237,9.112,-1.076,1
12.57,-3.0646,9.112,-1.0351,1
12.6,-2.9829,9.112,-1.0351,1
12.63,-2.9556,9.1529,-1.1169,1
12.66,-2.9829,9.1529,-1.0351,1
12.69,-3.0237,9.1529,-0.99429,1
12.72,-3.0646,9.112,-1.0351,1
12.75,-3.0646,9.1529,-1.0351,1
12.78,-3.0237,9.112,-1.0351,1
12.81,-3.0237,9.0848,-1.0351,1
12.87,-2.9829,9.112,-1.0351,1
12.9,-2.9829,9.1529,-0.99429,1
12.93,-2.9829,9.1529,-1.0351,1
12.96,-3.0237,9.112,-0.99429,1
12.99,-3.0646,9.1529,-0.99429,1
13.02,-3.0646,9.2346,-1.0351,1
13.05,-3.1054,9.1937,-0.99429,1
13.08,-3.0237,9.112,-0.95342,1
13.11,-2.9829,9.0848,-0.99429,1
13.14,-2.9556,9.0848,-0.95342,1
13.17,-2.9829,9.0439,-0.95342,1
13.218,-2.9829,9.1529,-1.076,1
13.25,-3.1054,9.1937,-0.88532,1
13.28,-3.1463,9.112,-0.91256,1
13.31,-3.0646,9.0848,-1.0351,1
13.34,-2.9829,9.0848,-1.1169,1
13.37,-2.9556,9.1529,-1.076,1
13.4,-3.0237,9.1529,-0.95342,1
13.43,-3.0646,9.1529,-0.91256,1
13.46,-2.9829,9.0848,-1.076,1
13.49,-2.9148,9.0848,-1.1441,1
13.522,-2.8739,9.1937,-1.1441,1
13.56,-2.9148,9.1937,-1.076,1
13.59,-2.9556,9.112,-0.99429,1
13.65,-2.9829,9.1529,-1.076,1
13.68,-3.0237,9.1529,-1.0351,1
13.71,-2.9556,9.0439,-0.99429,1
13.74,-2.9148,8.9622,-0.99429,1
13.77,-2.8739,9.0439,-1.1169,1
13.8,-2.9148,9.1937,-1.1169,1
13.83,-3.0237,9.1937,-1.1169,1
13.86,-3.0646,9.112,-1.0351,1
13.89,-3.0237,8.9213,-0.91256,1
13.92,-2.9556,8.9213,-0.99429,1
13.95,-2.9556,9.112,-1.076,1
13.98,-3.0237,9.2346,-1.0351,1
14.01,-3.1054,9.2346,-0.99429,1
14.04,-3.0237,9.1529,-1.0351,1
14.07,-3.0237,9.0848,-0.99429,1
14.1,-3.0646,9.112,-0.88532,1
14.13,-3.0646,9.112,-0.91256,1
14.16,-2.9829,9.1529,-0.99429,1
14.19,-2.9556,9.1937,-0.95342,1
14.22,-2.9556,9.003,-0.88532,1
14.25,-2.9148,8.9622,-0.91256,1
14.28,-2.9556,9.112,-0.84446,1
14.31,-2.9556,9.1937,-0.88532,1
14.34,-2.9556,9.1529,-0.88532,1
14.37,-2.9148,9.1529,-0.88532,1
14.4,-2.9148,9.2346,-0.84446,1
14.43,-2.9148,9.1937,-0.88532,1
14.46,-2.7922,9.112,-0.88532,1
14.5,-2.7513,9.1529,-0.88532,1
14.53,-2.833,9.2755,-0.88532,1
14.561,-2.833,9.1937,-0.88532,1
14.59,-2.833,9.1937,-0.84446,1
14.621,-2.7922,9.2755,-0.8036,1
14.651,-2.7513,9.2346,-0.84446,1
14.71,-2.7922,9.2346,-0.84446,1
14.74,-2.9148,9.2346,-0.8036,1
14.77,-2.9148,9.2755,-0.84446,1
14.8,-2.8739,9.1937,-0.69464,1
14.83,-2.9148,9.0848,-0.76274,1
14.86,-2.9556,9.0848,-0.8036,1
14.89,-2.9148,9.1529,-0.69464,1
14.92,-2.9829,9.1529,-0.72188,1
14.95,-3.0237,9.1529,-0.76274,1
14.98,-3.0237,9.2346,-0.69464,1
15.01,-3.1054,9.2346,-0.53119,1
15.04,-3.1463,9.2346,-0.61292,1
15.07,-3.1054,9.0848,-0.72188,1
15.1,-3.1054,9.0439,-0.69464,1
15.13,-3.1054,9.0439,-0.53119,1
15.16,-3.1463,9.0439,-0.50395,1
15.19,-3.1054,9.0439,-0.65378,1
15.22,-3.1054,9.0439,-0.69464,1
15.25,-3.1735,9.112,-0.57205,1
15.28,-3.2553,9.1937,-0.57205,1
15.31,-3.0646,9.2346,-0.69464,1
15.34,-2.9829,9.1937,-0.65378,1
15.371,-3.0237,9.1529,-0.61292,1
15.43,-2.9556,9.2346,-0.69464,1
15.46,-2.8739,9.2755,-0.69464,1
15.49,-2.7513,9.3027,-0.65378,1
15.52,-2.7922,9.3436,-0.69464,1
15.55,-2.833,9.3436,-0.69464,1
15.58,-2.7513,9.4253,-0.72188,1
15.61,-2.7241,9.3844,-0.69464,1
15.641,-2.6832,9.2346,-0.57205,1
15.67,-2.6832,9.1937,-0.50395,1
15.7,-2.6423,9.2346,-0.61292,1
15.73,-2.6015,9.3027,-0.53119,1
15.76,-2.6423,9.3436,-0.38137,1
15.79,-2.6423,9.2346,-0.38137,1
15.82,-2.5606,9.2346,-0.46309,1
15.85,-2.6015,9.1937,-0.42223,1
15.91,-2.5606,9.3436,-0.38137,1
15.94,-2.6423,9.4661,-0.27241,1
15.97,-2.6832,9.507,-0.23155,1
16,-2.5606,9.4661,-0.29965,1
16.03,-2.4925,9.3436,-0.19068,1
16.06,-2.5606,9.3027,-0.040861,1
16.09,-2.6423,9.3844,-0.081722,1
16.12,-2.4925,9.3844,-0.19068,1
16.15,-2.4108,9.3436,-0.19068,1
16.18,-2.4517,9.2755,-0.19068,1
16.21,-2.4517,9.1937,-0.081722,1
16.24,-2.5334,9.3027,0.081722,1
16.27,-2.5606,9.507,0.081722,1
16.3,-2.4925,9.3844,-0.081722,1
16.33,-2.4925,9.2346,-0.10896,1
16.36,-2.6015,9.2755,0.10896,1
16.39,-2.6832,9.1937,0.10896,1
16.42,-2.4925,9.1529,-0.19068,1
16.46,-2.4925,9.2346,-0.19068,1
16.49,-2.6832,9.3436,0.081722,1
16.52,-2.6423,9.3436,0.040861,1
16.55,-2.6832,9.3436,0.040861,1
16.58,-2.7241,9.2755,-0,1
16.61,-2.5606,9.2755,-0.040861,1
16.64,-2.5606,9.3436,0.040861,1
16.67,-2.4925,9.3844,0.040861,1
16.7,-2.3427,9.3844,0.040861,1
16.73,-2.3018,9.3436,-0,1
16.76,-2.261,9.3844,-0.040861,1
16.79,-2.2201,9.3436,-0.040861,1
16.82,-2.1793,9.2346,0.040861,1
16.85,-2.2201,9.3027,0.19068,1
16.88,-2.3699,9.4253,0.19068,1
16.91,-2.5334,9.5342,0.14982,1
16.94,-2.4108,9.5751,-0.040861,1
16.97,-2.3427,9.4253,-0.040861,1
17,-2.3018,9.3436,-0,1
17.03,-2.3699,9.3436,0.10896,1
17.06,-2.3427,9.3844,0.10896,1
17.09,-2.2201,9.3436,0.040861,1
17.121,-2.2201,9.3436,-0.040861,1
17.15,-2.3018,9.3436,0.040861,1
17.18,-2.261,9.2755,0.081722,1
17.21,-2.3427,9.3027,0.081722,1
17.24,-2.3427,9.3844,0.081722,1
17.27,-2.3427,9.3844,0.19068,1
17.3,-2.3699,9.2755,0.10896,1
17.33,-2.3699,9.3027,0.14982,1
17.36,-2.3427,9.4253,0.27241,1
17.391,-2.4108,9.507,0.14982,1
17.42,-2.5334,9.616,0.10896,1
17.45,-2.5606,9.6568,0.31327,1
17.48,-2.4108,9.616,0.31327,1
17.51,-2.3018,9.4253,0.31327,1
17.56,-2.3018,9.1937,0.34051,1
17.59,-2.5334,9.112,0.34051,1
17.62,-2.4925,9.0439,0.42223,1
17.65,-2.5606,8.9622,0.46309,1
17.68,-2.6015,8.9622,0.42223,1
17.71,-2.4108,8.8124,0.50395,1
17.74,-2.4925,8.8941,0.53119,1
17.77,-2.4108,8.54,0.76274,1
17.8,-2.1793,8.54,0.46309,1
17.83,-2.2201,8.9622,0.34051,1
17.86,-2.4108,9.2755,0.42223,1
17.89,-2.4517,9.507,0.10896,1
17.92,-2.3699,9.5342,-0.040861,1
17.95,-2.1112,9.3027,0.081722,1
17.98,-1.757,9.1529,0.081722,1
18.01,-1.6072,9.0439,0.040861,1
18.04,-1.3757,9.2755,-0.14982,1
18.07,-1.6889,9.8066,-0.29965,1
18.1,-2.0703,10.311,-0.29965,1
18.13,-2.1384,10.229,-0.53119,1
18.16,-2.4108,10.079,-0.72188,1
18.19,-2.4517,10.338,-1.3348,1
18.22,-2.3018,11.114,-2.3699,1
18.25,-2.3427,11.727,-3.0646,1
18.28,-2.261,10.883,-2.7513,1
18.31,-2.1112,8.9213,-2.3427,1
18.34,-2.1384,7.3141,-2.3018,1
18.37,-2.6423,7.3958,-2.9829,1
18.4,-3.2144,8.8124,-4.0589,1
18.43,-3.6775,10.079,-5.203,1
18.46,-3.6366,9.9565,-4.5628,1
18.49,-2.9556,9.1937,-2.7241,1
18.52,-2.2201,8.1586,-0.91256,1
18.55,-2.4925,8.0496,0.69464,1
18.58,-2.7513,7.6274,-0.53119,1
18.61,-2.6832,7.5457,-1.7979,1
18.64,-2.7922,8.0088,-2.8739,1
18.67,-3.0646,7.927,-3.5958,1
18.7,-3.5685,7.927,-3.0646,1
18.73,-4.0997,8.3901,-1.8387,1
18.76,-4.4402,8.9622,-0.23155,1
18.79,-4.1406,9.5751,-0.14982,1
18.82,-3.5958,10.379,-1.4982,1
18.85,-3.8682,11.114,-1.5663,1
18.88,-4.4811,11.877,-2.4517,1
18.91,-4.4811,11.918,-3.5685,1
18.94,-2.4925,10.338,-3.7865,1
18.97,-0.14982,9.5751,-3.5958,1
19,1.076,10.27,-3.1054,1
