2006,2330,2049,1
2015,2318,2046,1
2001,2307,2045,1
1995,2298,2039,1
1989,2299,2039,1
1993,2310,2033,1
1991,2310,2024,1
1997,2320,2021,1
1995,2320,2031,1
1998,2330,2038,1
2011,2336,2060,1
2017,2355,2074,1
2022,2351,2064,1
2026,2354,2061,1
2025,2369,2030,1
2020,2367,2011,1
2013,2373,2031,1
2015,2382,2036,1
2007,2381,2034,1
1983,2372,2037,1
1983,2361,2051,1
1978,2358,2070,1
1975,2357,2071,1
1976,2353,2065,1
1975,2364,2073,1
1975,2341,2057,1
1994,2344,2067,1
2007,2343,2071,1
1994,2345,2052,1
1986,2334,2054,1
1972,2329,2047,1
1971,2331,2050,1
1963,2331,2056,1
1969,2353,2065,1
1980,2343,2077,1
1981,2349,2077,1
1979,2356,2095,1
1965,2370,2107,1
1961,2378,2088,1
1959,2379,2074,1
1958,2371,2051,1
1974,2366,2043,1
1997,2350,2049,1
1998,2332,2060,1
1993,2332,2069,1
1984,2339,2067,1
1969,2343,2076,1
1958,2344,2086,1
1964,2359,2089,1
1970,2363,2061,1
1980,2359,2051,1
1973,2359,2046,1
1971,2351,2045,1
1953,2351,2044,1
1952,2351,2043,1
1944,2355,2045,1
1946,2363,2047,1
1955,2365,2042,1
1966,2366,2050,1
1972,2363,2036,1
1966,2355,2037,1
1963,2343,2053,1
1956,2347,2054,1
1973,2377,2031,1
1973,2375,2031,1
1975,2371,2037,1
1976,2359,2026,1
1971,2357,2036,1
1966,2370,2033,1
1957,2348,2039,1
1958,2339,2043,1
1972,2331,2041,1
1963,2327,2034,1
1969,2327,2019,1
1975,2330,2014,1
1971,2341,2004,1
1962,2344,2015,1
1966,2350,2022,1
1970,2343,2025,1
1972,2344,2023,1
1973,2355,2029,1
1963,2353,2035,1
1965,2353,2033,1
1963,2355,2039,1
1954,2365,2033,1
1964,2376,2043,1
1959,2380,2045,1
1974,2382,2041,1
1982,2379,2037,1
1987,2358,2052,1
1973,2351,2061,1
1970,2341,2060,1
1962,2340,2065,1
1956,2335,2068,1
1959,2342,2065,1
1970,2348,2055,1
1974,2350,2063,1
1966,2359,2057,1
1970,2373,2048,1
1958,2367,2045,1
1951,2373,2039,1
1959,2371,2034,1
1980,2360,2040,1
1994,2375,2058,1
1977,2354,2072,1
1971,2360,2052,1
1970,2346,2038,1
1979,2330,2043,1
1981,2331,2043,1
1969,2337,2052,1
1957,2331,2057,1
1963,2333,2052,1
1965,2343,2048,1
1959,2343,2053,1
1969,2352,2054,1
1967,2349,2039,1
1962,2353,2028,1
1952,2355,2039,1
1955,2362,2037,1
1952,2364,2036,1
1952,2370,2026,1
1963,2365,2030,1
1966,2367,2038,1
1966,2361,2027,1
1967,2354,2026,1
1958,2346,2047,1
1948,2354,2052,1
1945,2366,2058,1
1955,2356,2047,1
1966,2348,2044,1
1967,2339,2047,1
1959,2338,2054,1
1955,2331,2058,1
1961,2333,2058,1
1964,2344,2038,1
1962,2358,2029,1
1964,2366,2031,1
1968,2356,2037,1
1962,2355,2038,1
1955,2354,2035,1
1966,2364,2035,1
1976,2365,2039,1
1970,2366,2053,1
1971,2363,2050,1
1971,2352,2050,1
1965,2355,2060,1
1962,2346,2065,1
1960,2338,2060,1
1959,2343,2052,1
1963,2339,2052,1
1959,2338,2043,1
1955,2345,2045,1
1956,2353,2045,1
1954,2361,2051,1
1955,2371,2044,1
1960,2375,2051,1
1960,2373,2043,1
1966,2364,2042,1
1963,2361,2042,1
1963,2356,2047,1
1966,2351,2050,1
1972,2348,2057,1
1972,2348,2049,1
1968,2351,2048,1
1967,2349,2049,1
1963,2353,2055,1
1968,2353,2052,1
1968,2352,2047,1
1966,2345,2051,1
1964,2350,2050,1
1962,2353,2049,1
1967,2357,2046,1
1969,2351,2046,1
1964,2358,2052,1
1964,2351,2047,1
1964,2356,2047,1
1965,2352,2047,1
1967,2351,2045,1
1969,2356,2045,1
1971,2353,2048,1
1969,2354,2046,1
1969,2347,2047,1
1970,2349,2053,1
1961,2351,2049,1
1971,2357,2048,1
1964,2356,2050,1
1960,2361,2047,1
1962,2358,2051,1
1962,2357,2043,1
1966,2354,2045,1
1963,2358,2040,1
1965,2356,2049,1
1969,2358,2045,1
1962,2353,2049,1
1963,2347,2046,1
1967,2358,2045,1
1965,2353,2043,1
1964,2353,2045,1
1965,2353,2047,1
1964,2352,2037,1
1971,2359,2045,1
1960,2351,2040,1
1964,2359,2047,1
1965,2355,2043,1
1967,2355,2041,1
1970,2351,2042,1
1968,2351,2038,1
1965,2350,2037,1
1966,2354,2039,1
1975,2354,2039,1
1966,2349,2043,1
1963,2354,2039,1
1971,2353,2040,1
1966,2351,2037,1
1970,2355,2042,1
1971,2353,2046,1
1967,2352,2039,1
1964,2356,2047,1
1969,2352,2045,1
1969,2360,2040,1
1969,2359,2039,1
1968,2357,2048,1
1966,2355,2043,1
1974,2369,2038,1
1977,2365,2032,1
1969,2363,2032,1
1962,2348,2045,1
1956,2345,2055,1
1965,2351,2046,1
1971,2350,2039,1
1967,2338,2039,1
1963,2332,2059,1
1964,2339,2060,1
1962,2357,2030,1
1962,2357,2033,1
1970,2358,2038,1
1972,2361,2044,1
1968,2361,2039,1
1972,2365,2031,1
1976,2362,2040,1
1971,2360,2038,1
1962,2353,2039,1
1969,2341,2046,1
1969,2341,2047,1
1969,2345,2048,1
1971,2352,2052,1
1965,2355,2048,1
1962,2363,2038,1
1963,2359,2034,1
1969,2353,2042,1
1964,2347,2046,1
1971,2344,2044,1
1966,2348,2045,1
1966,2344,2048,1
1970,2358,2044,1
1965,2363,2042,1
1967,2363,2037,1
1974,2365,2034,1
1971,2360,2039,1
1971,2361,2037,1
1974,2359,2039,1
1974,2365,2037,1
1981,2367,2023,1
1976,2367,2006,1
1973,2365,2011,1
1962,2369,2028,1
1954,2362,2043,1
1963,2340,2049,1
1956,2318,2054,1
1962,2319,2042,1
1967,2325,2028,1
1952,2326,2017,1
1955,2337,2023,1
1955,2346,2030,1
1963,2351,2027,1
1959,2367,2031,1
1968,2373,2029,1
1974,2362,2026,1
1973,2360,2026,1
1970,2359,2029,1
1969,2363,2034,1
1967,2365,2036,1
1967,2358,2035,1
1961,2363,2047,1
1963,2359,2045,1
1968,2356,2041,1
1961,2356,2040,1
1960,2356,2042,1
1964,2353,2045,1
1962,2351,2047,1
1968,2363,2036,1
1969,2367,2031,1
1973,2367,2028,1
1977,2370,2025,1
1968,2361,2029,1
1960,2349,2033,1
1958,2341,2050,1
1961,2333,2052,1
1972,2331,2043,1
1961,2331,2050,1
1961,2340,2052,1
1970,2353,2049,1
1972,2351,2034,1
1967,2366,2029,1
1966,2362,2038,1
1969,2362,2045,1
1961,2362,2033,1
1970,2355,2032,1
1970,2355,2037,1
1972,2351,2044,1
1965,2355,2047,1
1955,2360,2044,1
1964,2354,2042,1
1963,2354,2049,1
1963,2346,2050,1
1963,2352,2051,1
1971,2359,2050,1
1969,2359,2048,1
1973,2354,2048,1
1971,2356,2048,1
1967,2358,2048,1
1969,2353,2049,1
1964,2356,2049,1
1971,2356,2051,1
1969,2355,2051,1
1966,2358,2048,1
1971,2360,2043,1
1970,2350,2041,1
1964,2352,2043,1
1971,2350,2045,1
1968,2349,2047,1
1968,2353,2050,1
1965,2347,2047,1
1965,2349,2050,1
1967,2350,2044,1
1967,2361,2036,1
1971,2359,2040,1
1970,2353,2049,1
1969,2355,2044,1
1971,2352,2040,1
1972,2351,2034,1
1972,2352,2046,1
1964,2356,2040,1
1967,2354,2035,1
1963,2350,2035,1
1962,2357,2036,1
1964,2348,2038,1
1965,2351,2042,1
1967,2354,2045,1
1972,2349,2047,1
1968,2355,2037,1
1962,2359,2041,1
1969,2354,2040,1
1966,2355,2039,1
1961,2353,2043,1
1958,2351,2042,1
1966,2349,2045,1
1963,2351,2049,1
1970,2353,2043,1
1963,2350,2043,1
1967,2352,2039,1
1963,2354,2044,1
1967,2353,2046,1
1971,2357,2039,1
1967,2350,2038,1
1959,2356,2038,1
1966,2353,2043,1
1965,2359,2038,1
1963,2353,2040,1
1964,2347,2041,1
1967,2355,2042,1
1963,2357,2039,1
1969,2354,2043,1
1965,2358,2046,1
1967,2355,2037,1
1964,2350,2045,1
1966,2353,2043,1
1971,2348,2051,1
1968,2354,2045,1
1972,2347,2044,1
1972,2352,2044,1
1967,2353,2045,1
1965,2351,2044,1
1969,2356,2038,1
1963,2351,2039,1
1966,2352,2043,1
1964,2355,2047,1
1965,2358,2046,1
1964,2363,2033,1
1965,2351,2047,1
1962,2357,2043,1
1956,2360,2042,1
1958,2353,2045,1
1957,2353,2041,1
1950,2352,2042,1
1951,2359,2039,1
1955,2356,2032,1
1950,2348,2034,1
1953,2348,2046,1
1955,2362,2047,1
1967,2367,2039,1
1973,2359,2036,1
1968,2353,2044,1
1971,2341,2045,1
1971,2344,2047,1
1967,2345,2045,1
1965,2346,2047,1
1964,2345,2048,1
1968,2345,2048,1
1969,2346,2047,1
1971,2350,2049,1
1967,2352,2052,1
1971,2340,2052,1
1981,2347,2057,1
1985,2352,2061,1
1988,2353,2062,1
1978,2354,2062,1
1975,2346,2062,1
1972,2350,2060,1
1965,2354,2059,1
1971,2351,2046,1
1968,2351,2053,1
1960,2346,2053,1
1956,2347,2061,1
1963,2354,2051,1
1971,2354,2048,1
1976,2361,2049,1
1974,2357,2044,1
1974,2354,2055,1
1961,2355,2052,1
1971,2353,2058,1
1967,2357,2042,1
1963,2349,2044,1
1969,2358,2039,1
1969,2356,2035,1
1970,2360,2037,1
1964,2359,2038,1
1965,2355,2051,1
1956,2353,2055,1
1963,2348,2065,1
1972,2346,2056,1
1975,2345,2039,1
1972,2344,2039,1
1970,2349,2034,1
1960,2352,2034,1
1956,2357,2034,1
1955,2351,2040,1
1961,2356,2047,1
1968,2359,2056,1
1973,2357,2048,1
1975,2361,2047,1
1965,2359,2044,1
1968,2353,2048,1
1970,2343,2046,1
1966,2348,2036,1
1967,2349,2036,1
1958,2344,2048,1
1955,2352,2054,1
1959,2359,2052,1
1975,2360,2047,1
1981,2365,2041,1
1979,2354,2043,1
1969,2355,2047,1
1967,2355,2044,1
1971,2363,2043,1
1979,2358,2037,1
1975,2356,2039,1
1962,2347,2049,1
1966,2346,2059,1
1973,2346,2050,1
1983,2351,2040,1
1974,2351,2038,1
1975,2351,2044,1
1966,2348,2044,1
1964,2359,2039,1
1967,2356,2042,1
1970,2360,2044,1
1975,2359,2041,1
1973,2357,2039,1
1972,2353,2041,1
1975,2350,2043,1
1968,2347,2045,1
1968,2346,2044,1
1971,2350,2041,1
1960,2351,2044,1
1968,2357,2050,1
1968,2359,2051,1
1976,2361,2043,1
1977,2356,2039,1
1974,2352,2039,1
1967,2347,2051,1
1975,2351,2043,1
1966,2351,2042,1
1965,2354,2039,1
1969,2352,2047,1
1966,2361,2051,1
1970,2358,2048,1
1974,2355,2046,1
1972,2351,2043,1
1969,2353,2049,1
1966,2346,2048,1
1967,2349,2042,1
1968,2350,2043,1
1964,2358,2038,1
1962,2359,2046,1
1973,2356,2049,1
1967,2354,2044,1
1968,2351,2038,1
1971,2345,2046,1
1966,2344,2044,1
1975,2347,2039,1
1969,2349,2042,1
1969,2359,2039,1
1971,2359,2051,1
1974,2358,2045,1
1966,2355,2048,1
1973,2353,2043,1
1970,2351,2045,1
1967,2346,2044,1
1970,2350,2040,1
1966,2347,2037,1
1966,2357,2043,1
1958,2354,2047,1
1971,2360,2054,1
1971,2359,2042,1
1975,2354,2042,1
1978,2357,2036,1
1976,2344,2046,1
1971,2349,2049,1
1968,2348,2040,1
1966,2359,2044,1
1962,2357,2047,1
1966,2356,2044,1
1968,2357,2047,1
1970,2355,2038,1
1973,2355,2040,1
1965,2344,2041,1
1965,2346,2043,1
1968,2351,2041,1
1965,2349,2043,1
1964,2357,2037,1
1965,2356,2043,1
1962,2354,2043,1
1968,2360,2052,1
1970,2355,2046,1
1974,2351,2042,1
1972,2349,2046,1
1967,2353,2039,1
1971,2357,2044,1
1973,2359,2052,1
1968,2355,2044,1
1975,2352,2045,1
1974,2355,2048,1
1967,2354,2046,1
1970,2351,2046,1
1966,2352,2047,1
1963,2351,2040,1
1973,2353,2041,1
1967,2352,2042,1
1967,2351,2050,1
1965,2353,2044,1
1972,2354,2050,1
1973,2350,2042,1
1970,2354,2038,1
1968,2355,2041,1
1975,2361,2038,1
1973,2361,2038,1
1969,2353,2043,1
1971,2362,2038,1
1974,2356,2042,1
1976,2362,2041,1
1977,2356,2038,1
1977,2351,2043,1
1976,2345,2047,1
1976,2347,2048,1
1976,2348,2050,1
1978,2349,2053,1
1979,2349,2054,1
1971,2350,2047,1
1973,2348,2043,1
1970,2352,2040,1
1972,2351,2044,1
1967,2358,2046,1
1974,2357,2045,1
1970,2359,2043,1
1972,2351,2041,1
1983,2353,2041,1
1975,2349,2042,1
1973,2349,2042,1
1971,2351,2047,1
1968,2351,2038,1
1971,2357,2039,1
1966,2362,2044,1
1972,2355,2044,1
1969,2355,2046,1
1973,2354,2040,1
1977,2359,2044,1
1975,2353,2037,1
1972,2346,2042,1
1972,2341,2041,1
1975,2348,2036,1
1969,2349,2040,1
1967,2359,2045,1
1970,2355,2047,1
1971,2353,2046,1
1971,2354,2041,1
1968,2354,2039,1
1971,2354,2040,1
1972,2353,2040,1
1980,2353,2039,1
1975,2354,2044,1
1967,2355,2047,1
1969,2357,2035,1
1971,2351,2044,1
1969,2355,2043,1
1973,2352,2043,1
1969,2351,2045,1
1975,2350,2047,1
1972,2347,2039,1
1976,2353,2039,1
1971,2351,2041,1
1971,2357,2041,1
1969,2350,2042,1
1971,2355,2043,1
1965,2350,2043,1
1971,2357,2046,1
1973,2355,2045,1
1975,2354,2037,1
1969,2350,2036,1
1969,2353,2040,1
1972,2350,2040,1
1976,2351,2039,1
1968,2353,2036,1
1977,2356,2042,1
1973,2352,2040,1
1969,2353,2044,1
1972,2344,2038,1
1971,2348,2041,1
1973,2352,2045,1
1975,2361,2042,1
1970,2357,2042,1
1965,2361,2043,1
1975,2350,2040,1
1973,2351,2041,1
1974,2357,2041,1
1972,2349,2042,1
1977,2356,2046,1
1974,2356,2037,1
1968,2351,2044,1
1967,2353,2038,1
1962,2349,2034,1
1970,2350,2037,1
1967,2354,2036,1
1966,2353,2033,1
1972,2352,2035,1
1972,2347,2040,1
1973,2356,2034,1
1966,2350,2035,1
1965,2359,2036,1
1972,2364,2037,1
1970,2358,2043,1
1966,2350,2035,1
1971,2352,2035,1
1968,2352,2038,1
1971,2350,2032,1
1965,2345,2037,1
1963,2349,2033,1
1967,2353,2036,1
1964,2356,2037,1
1963,2354,2038,1
1968,2359,2042,1
1959,2364,2039,1
1966,2364,2039,1
1971,2355,2039,1
1970,2355,2030,1
1970,2350,2031,1
1971,2352,2038,1
1970,2347,2037,1
1965,2357,2033,1
1962,2355,2035,1
1965,2362,2041,1
1964,2357,2048,1
1967,2359,2040,1
1972,2357,2035,1
1966,2352,2033,1
1970,2349,2036,1
1970,2347,2041,1
1965,2347,2035,1
1969,2351,2031,1
1969,2359,2033,1
1958,2358,2038,1
1964,2359,2041,1
1965,2362,2040,1
1972,2363,2036,1
1968,2346,2035,1
1970,2346,2044,1
1967,2345,2039,1
1967,2353,2033,1
1964,2358,2029,1
1964,2362,2035,1
1960,2365,2038,1
1966,2358,2049,1
1968,2362,2041,1
1970,2351,2036,1
1970,2349,2034,1
1967,2347,2040,1
1969,2347,2042,1
1966,2351,2034,1
1960,2355,2032,1
1963,2361,2039,1
1964,2360,2047,1
1969,2355,2041,1
1972,2349,2033,1
1971,2353,2034,1
1963,2349,2035,1
1972,2349,2037,1
1964,2357,2031,1
1971,2356,2037,1
1964,2362,2034,1
1966,2362,2039,1
1960,2359,2039,1
1973,2360,2036,1
1975,2355,2037,1
1976,2351,2037,1
1969,2339,2040,1
1970,2345,2038,1
1966,2357,2034,1
1968,2359,2035,1
1961,2356,2043,1
1964,2354,2045,1
1973,2356,2041,1
1971,2359,2034,1
1973,2347,2038,1
1968,2348,2043,1
1976,2345,2039,1
1964,2354,2041,1
1966,2355,2031,1
1964,2366,2032,1
1963,2364,2044,1
1968,2361,2038,1
1969,2359,2032,1
1970,2351,2039,1
1970,2342,2039,1
1970,2361,2030,1
1965,2363,2030,1
1959,2357,2031,1
1965,2366,2045,1
1963,2359,2040,1
1971,2358,2033,1
1972,2355,2032,1
1977,2348,2037,1
1973,2345,2035,1
1971,2349,2031,1
1971,2354,2035,1
1967,2358,2036,1
1963,2367,2040,1
1963,2363,2042,1
1969,2359,2035,1
1973,2354,2039,1
1973,2349,2034,1
1974,2350,2036,1
1966,2354,2033,1
1969,2346,2034,1
1969,2353,2034,1
1966,2363,2035,1
1968,2370,2039,1
1971,2365,2043,1
1971,2360,2040,1
1974,2353,2037,1
1971,2348,2033,1
1970,2341,2035,1
1964,2346,2036,1
1959,2345,2036,1
1959,2354,2038,1
1961,2353,2039,1
1961,2359,2040,1
1958,2367,2040,1
1968,2356,2034,1
1970,2359,2033,1
1964,2353,2034,1
1966,2353,2039,1
1961,2352,2035,1
1959,2355,2026,1
1955,2363,2034,1
1960,2363,2036,1
1963,2364,2038,1
1969,2357,2030,1
1970,2351,2028,1
1962,2344,2035,1
1962,2345,2035,1
1961,2344,2034,1
1965,2349,2030,1
1958,2354,2024,1
1954,2359,2035,1
1957,2363,2039,1
1963,2364,2033,1
1971,2356,2030,1
1966,2353,2031,1
1960,2346,2039,1
1960,2344,2037,1
1964,2358,2028,1
1964,2356,2026,1
1955,2359,2030,1
1960,2358,2031,1
1963,2356,2032,1
1963,2358,2033,1
1966,2353,2035,1
1962,2344,2039,1
1959,2349,2032,1
1960,2354,2030,1
1956,2356,2026,1
1960,2361,2030,1
1966,2369,2037,1
1961,2363,2033,1
1963,2363,2032,1
1971,2354,2031,1
1969,2351,2034,1
1961,2345,2035,1
1960,2353,2029,1
1958,2356,2029,1
1961,2364,2032,1
1959,2368,2036,1
1962,2364,2036,1
1959,2358,2037,1
1967,2354,2039,1
1970,2351,2042,1
1962,2349,2039,1
1963,2350,2037,1
1962,2354,2031,1
1953,2361,2032,1
1953,2355,2032,1
1960,2355,2048,1
1958,2361,2046,1
1963,2359,2035,1
1963,2345,2033,1
1960,2341,2033,1
1958,2336,2031,1
1967,2346,2032,1
1957,2361,2029,1
1958,2362,2028,1
1957,2366,2038,1
1966,2364,2033,1
1971,2364,2034,1
1968,2358,2031,1
1964,2343,2034,1
1956,2343,2034,1
1958,2347,2033,1
1962,2354,2026,1
1955,2360,2033,1
1955,2363,2036,1
1963,2363,2036,1
1967,2356,2037,1
1966,2354,2034,1
1967,2345,2036,1
1963,2343,2037,1
1961,2341,2038,1
1959,2350,2032,1
1955,2359,2037,1
1965,2358,2039,1
1957,2364,2038,1
1968,2363,2041,1
1970,2360,2033,1
1962,2351,2044,1
1965,2353,2041,1
1962,2351,2033,1
1962,2352,2032,1
1962,2358,2030,1
1959,2363,2039,1
1959,2365,2039,1
1962,2364,2042,1
1972,2358,2032,1
1967,2347,2037,1
1963,2347,2037,1
1963,2345,2036,1
1958,2349,2037,1
1960,2356,2026,1
1956,2358,2027,1
1959,2355,2038,1
1963,2362,2046,1
1961,2362,2040,1
1969,2354,2035,1
1964,2349,2036,1
1963,2348,2035,1
1962,2353,2037,1
1956,2355,2034,1
1961,2359,2027,1
1958,2357,2040,1
1956,2369,2037,1
1968,2361,2031,1
1967,2358,2033,1
1961,2350,2035,1
1964,2348,2036,1
1960,2351,2034,1
1959,2356,2032,1
1963,2358,2035,1
1964,2361,2030,1
1958,2365,2040,1
1968,2361,2034,1
1967,2355,2038,1
1965,2350,2033,1
1963,2344,2035,1
1964,2346,2035,1
1958,2355,2027,1
1961,2358,2028,1
1960,2365,2033,1
1964,2360,2039,1
1964,2359,2035,1
1967,2353,2025,1
1966,2353,2030,1
1972,2346,2034,1
1971,2347,2035,1
1965,2345,2040,1
1966,2350,2034,1
1969,2346,2024,1
1966,2345,2026,1
1966,2347,2027,1
1965,2348,2026,1
1959,2349,2031,1
1957,2361,2032,1
1957,2359,2041,1
1955,2358,2041,1
1958,2362,2043,1
1961,2350,2033,1
1964,2346,2037,1
1961,2346,2037,1
1963,2346,2036,1
1962,2353,2033,1
1956,2363,2036,1
1952,2364,2031,1
1957,2367,2041,1
1960,2364,2038,1
1972,2358,2030,1
1966,2353,2031,1
1968,2346,2035,1
1968,2343,2035,1
1964,2342,2035,1
1961,2354,2036,1
1968,2362,2037,1
1962,2359,2038,1
1960,2359,2037,1
1968,2358,2030,1
1973,2359,2030,1
1966,2355,2033,1
1966,2345,2038,1
1959,2354,2034,1
1963,2351,2033,1
1965,2361,2034,1
1970,2364,2034,1
1972,2371,2026,1
1972,2366,2032,1
1967,2359,2026,1
1964,2354,2031,1
1960,2343,2038,1
1959,2346,2040,1
1959,2355,2032,1
1963,2354,2025,1
1961,2357,2033,1
1960,2358,2036,1
1964,2348,2042,1
1963,2355,2039,1
1965,2351,2037,1
1961,2352,2041,1
1961,2351,2035,1
1960,2351,2030,1
1957,2358,2027,1
1957,2359,2036,1
1957,2361,2034,1
1963,2366,2035,1
1968,2360,2031,1
1966,2355,2034,1
1961,2341,2038,1
1956,2345,2038,1
1961,2346,2032,1
1962,2348,2026,1
1963,2355,2031,1
1957,2359,2037,1
1959,2364,2039,1
1965,2361,2037,1
1966,2355,2029,1
1963,2352,2034,1
1961,2344,2038,1
1960,2348,2035,1
1958,2347,2029,1
1957,2360,2026,1
1958,2368,2039,1
1964,2363,2031,1
1964,2363,2037,1
1963,2353,2040,1
1963,2355,2042,1
1965,2352,2033,1
1967,2347,2038,1
1959,2350,2031,1
1961,2353,2028,1
1958,2355,2032,1
1956,2358,2040,1
