0.136416336,0.180200097,Bank
0.604990817,0.07968092,Bank
0.52188151,0.576075288,Bank
0.36509134,0.842295308,Bank
0.461020531,0.261891821,Bank
0.266227797,0.687827795,Bank
0.347759781,0.72936058,Bank
0.367951354,0.797780813,Bank
0.015681449,0.799474048,Bank
0.146293365,0.763761658,Bank
0.702420602,0.927967187,Bank
0.234087634,0.733493157,Bank
0.855592847,0.190359602,Bank
0.246368798,0.285249341,Bank
0.191416308,0.696854378,Bank
0.172811329,0.465072877,Bank
0.566605105,0.375844177,Bank
0.109211963,0.375232417,Bank
0.904775656,0.034502691,Bank
0.421308168,0.937729813,Bank
0.63052173,0.355915917,Bank
0.786763694,0.973268333,Bank
0.807477292,0.024433684,Bank
0.944941577,0.533945201,Bank
0.451101266,0.484399542,Bank
0.399124132,0.507032473,Bank
0.292581677,0.9321424,Bank
0.762128483,0.867562843,Bank
0.607170943,0.017091098,Bank
0.913804734,0.599037534,Bank
0.588428206,0.38509861,Bank
0.647694158,0.22442578,Bank
0.149258595,0.635539815,Bank
0.024162349,0.093726536,Bank
0.961303334,0.48347319,Bank
0.218612367,0.05971462,Bank
0.00614874,0.919133021,Bank
0.255921895,0.940095475,Bank
0.904986194,0.939245804,Bank
0.656036815,0.21214362,Bank
0.817769267,0.988140621,Bank
0.680693518,0.715002096,Bank
0.758578004,0.591350154,Bank
0.567530648,0.745171205,Bank
0.760814995,0.790375342,Bank
0.865390641,0.822316971,Bank
0.44402122,0.894513309,Bank
0.743399752,0.575380655,Bank
0.183514208,0.754124898,Bank
0.936455179,0.653073005,Bank
0.264715067,0.229444691,Bank
0.811036276,0.298187545,Bank
0.115944591,0.780012336,Bank
0.01154689,0.33727962,Bank
0.579153409,0.990477683,Bank
0.916386786,0.399082402,Bank
0.47089533,0.839460809,Bank
0.372779497,0.906445968,Bank
0.155882533,0.742852856,Bank
0.392263052,0.243185509,Bank
0.639975683,0.066637586,Bank
0.751841663,0.032041489,Bank
0.170684296,0.286089321,Bank
0.587699097,0.568159613,Bank
0.149010934,0.238288249,Bank
0.035459875,0.30269712,Bank
0.627287398,0.042940708,Bank
0.904333468,0.624876318,Bank
0.169888704,0.092658854,Bank
0.459391074,0.816784184,Bank
0.081249977,0.905454043,Bank
0.004387945,0.462442114,Bank
0.26440031,0.305051296,Bank
0.106958729,0.781147307,Bank
0.263266866,0.348732537,Bank
0.988677602,0.324813547,Bank
0.363291359,0.657768978,Bank
0.814388157,0.230015632,Bank
0.977440231,0.322103329,Bank
0.358373213,0.747668494,Bank
0.928478944,0.34879556,Bank
0.799347655,0.086748402,Bank
0.653419771,0.702846036,Bank
0.201922431,0.703190188,Bank
0.802341514,0.349362605,Bank
0.579101225,0.041071342,Bank
0.18131883,0.347638845,Bank
0.298535746,0.390419944,Bank
0.497987705,0.970562907,Bank
0.994679458,0.964460072,Bank
0.908312673,0.026877874,Bank
0.079643802,0.518835244,Bank
0.934410624,0.049165265,Bank
0.407474797,0.836326539,Bank
0.925825071,0.777026573,Bank
0.639732148,0.182808837,Bank
0.870433408,0.412787254,Bank
0.384667169,0.403665167,Bank
0.026209573,0.456150977,Bank
0.237959442,0.674605723,Bank
0.541352635,0.534582182,Bank
0.439886653,0.046814572,Bank
0.957831665,0.537797307,Bank
0.981965967,0.833573801,Bank
0.252185819,0.537596391,Bank
0.645519142,0.573991252,Bank
0.857457954,0.428368143,Bank
0.635278103,0.779184657,Bank
0.931428953,0.95895337,Bank
0.183061206,0.917251585,Bank
0.988858882,0.843153309,Bank
0.739715172,0.125580859,Bank
0.899230788,0.934020487,Bank
0.147930682,0.952538272,Bank
0.166530945,0.026171846,Bank
0.494205226,0.025285483,Bank
0.353889716,0.710715149,Bank
0.175139011,0.916467452,Bank
0.493444867,0.84898124,Bank
0.081415618,0.639730971,Bank
0.330579697,0.654106332,Bank
0.70223162,0.142512786,Bank
0.291725866,0.07361022,Bank
0.383604679,0.884262615,Bank
0.136211435,0.151467612,Bank
0.935902664,0.089242904,Bank
0.35517229,0.314771369,Bank
0.279101107,0.54527375,Bank
0.51433512,0.077938313,Bank
0.838690285,0.88326806,Bank
0.902518924,0.486509535,Bank
0.96081674,0.117128288,Bank
0.043990766,0.732948604,Bank
0.702158783,0.849552893,Bank
0.860351134,0.768442984,Bank
0.968199453,0.956527337,Bank
0.526412765,0.407565267,Bank
0.122973746,0.751750699,Bank
0.354576201,0.37675259,Bank
0.87403229,0.601975669,Bank
0.363494497,0.992913825,Bank
0.448276499,0.71521635,Bank
0.539357929,0.675076162,Bank
0.817484861,0.356004754,Bank
0.181919596,0.289833826,Bank
0.006764227,0.055353395,Bank
0.142420953,0.410463629,Bank
0.324823532,0.477808215,Bank
0.206865902,0.929923174,Bank
0.691881843,0.483952039,Bank
0.355630981,0.109549591,Bank
0.109186608,0.583946262,Bank
0.139188354,0.068127848,Bank
0.713531877,0.416173997,Bank
0.94975703,0.920099367,Bank
0.790830593,0.10477521,Bank
0.539987299,0.257033384,Bank
0.584708757,0.350840696,Bank
0.742322109,0.433084846,Bank
0.729253925,0.894258198,Bank
0.976468117,0.163014175,Bank
0.659463646,0.546680752,Bank
0.797448599,0.270446339,Bank
0.408604559,0.340813704,Bank
0.432998804,0.034396987,Bank
0.788606049,0.467193454,Bank
0.986604367,0.473696774,Bank
0.067777134,0.576857804,Bank
0.741271329,0.081794753,Bank
0.909548545,0.71678388,Bank
0.789156197,0.978524412,Bank
0.516606798,0.634696519,Bank
0.033473429,0.180767289,Bank
0.636700772,0.440826532,Bank
0.461636313,0.710550277,Bank
0.329565033,0.646424564,Bank
0.472376849,0.556964678,Bank
0.168819049,0.412313268,Bank
0.954628893,0.087396666,Bank
0.858364491,0.435486647,Bank
0.762248294,0.36390989,Bank
0.079717777,0.277742089,Bank
0.206182208,0.962223071,Bank
0.75487856,0.097557635,Bank
0.194489496,0.313576867,Bank
0.808748876,0.684902686,Bank
0.690652889,0.293885397,Bank
0.945782302,0.41839783,Bank
0.231912334,0.76992021,Bank
0.917455623,0.265215465,Bank
0.35188877,0.078875131,Bank
0.250320654,0.226339567,Bank
0.885555701,0.965512762,Bank
0.428806895,0.693279838,Bank
0.299656113,0.330194481,Bank
0.082610477,0.027061406,Bank
0.387949945,0.251447438,Bank
0.815418517,0.296288452,Bank
0.89821794,0.13832387,Bank
0.929882431,0.518306263,Bank
0.916735369,0.540659303,Bank
0.453167317,0.93596309,Bank
0.125969284,0.09943785,Bank
0.54806909,0.832199415,Bank
0.372541078,0.354824568,Bank
0.606604788,0.135669099,Bank
0.335036035,0.646025973,Bank
0.066145565,0.602823194,Bank
0.46503009,0.134992185,Bank
0.262576191,0.675364118,Bank
0.789743163,0.065074471,Bank
0.44062859,0.206703919,Bank
0.611017547,0.726104898,Bank
0.378451395,0.127037536,Bank
0.612859111,0.238965389,Bank
0.951640914,0.773867927,Bank
0.398567577,0.195565429,Bank
0.361374043,0.05329702,Bank
0.018522003,0.394249213,Bank
0.681946498,0.817122615,Bank
0.620975652,0.396004553,Bank
0.844934721,0.841758148,Bank
0.960754539,0.393447315,Bank
0.170363446,0.577218774,Bank
0.134542309,0.932406998,Bank
0.079674947,0.3978936,Bank
0.576473289,0.355040312,Bank
0.680960469,0.431550695,Bank
0.044044798,0.443751426,Bank
0.503827768,0.168998007,Bank
0.051898936,0.636798886,Bank
0.779443346,0.964049818,Bank
0.969812486,0.359320968,Bank
0.310701621,0.221924835,Bank
0.791273717,0.467612898,Bank
0.158137571,0.543928887,Bank
0.40031275,0.539840274,Bank
0.079113342,0.347251471,Bank
0.016792175,0.762975623,Bank
0.900973414,0.510932082,Bank
0.384153186,0.463595641,Bank
0.783276911,0.412528736,Bank
0.178651493,0.909278734,Bank
0.629879783,0.314747914,Bank
0.065406752,0.867694089,Bank
0.748553771,0.437271191,Bank
0.804127841,0.552074607,Bank
0.223992775,0.206241021,Bank
0.816165771,0.004618081,Bank
0.36947151,0.112344337,Bank
0.664584732,0.673462362,Bank
0.053085745,0.32815894,Bank
0.970231208,0.924231741,Bank
0.656416632,0.73640512,Bank
0.389319796,0.493753465,Bank
0.916626623,0.302970296,Bank
0.411843586,0.441394956,Bank
0.927407961,0.79205195,Bank
0.905156227,0.982573441,Bank
0.129868853,0.665490549,Bank
0.523361439,0.69934186,Bank
0.211356889,0.634340145,Bank
0.330685064,0.014555936,Bank
0.448382539,0.737951649,Bank
0.245793909,0.488979413,Bank
0.179220709,0.014319779,Bank
0.204064489,0.454785217,Bank
0.772431444,0.795171709,Bank
0.256093668,0.73426293,Bank
0.669455191,0.41025147,Bank
0.17328287,0.709143516,Bank
0.822602748,0.617481173,Bank
0.515116079,0.803804369,Bank
0.124172758,0.389156664,Bank
0.527790908,0.524719383,Bank
0.228095289,0.779061309,Bank
0.690151411,0.558869736,Bank
0.502412486,0.471358756,Bank
0.200410135,0.075433385,Bank
0.719072824,0.269351835,Bank
0.205935902,0.297922076,Bank
0.486928214,0.220671078,Bank
0.118423241,0.618037167,Bank
0.364488493,0.29518351,Bank
0.928048009,0.007865923,Bank
0.050900844,0.532888167,Bank
0.032752955,0.253642604,Bank
0.046786621,0.361292086,Bank
0.732596378,0.582149817,Bank
0.700981321,0.34523648,Bank
0.204135422,0.57993665,Bank
0.614888376,0.976869813,Bank
0.466105356,0.915882885,Bank
0.963070467,0.239440796,Bank
0.575194561,0.269238648,Bank
0.406867275,0.585810895,Bank
0.049504619,0.038121873,Bank
0.927241658,0.66106274,Bank
0.307323474,0.857556226,Bank
0.083720821,0.568306986,Bank
0.730129033,0.691484879,Bank
0.918213124,0.727767314,Bank
0.811279331,0.279795887,Bank
0.965644754,0.41144901,Bank
0.735634972,0.019247863,Bank
0.60777554,0.849174069,Bank
0.650397764,0.936284601,Bank
0.312215794,0.396491572,Bank
0.833739541,0.27008048,Bank
0.135581668,0.630948901,Bank
0.945333266,0.325758743,Bank
0.237889453,0.400436326,Bank
0.551688526,0.680577194,Bank
0.054703825,0.785792934,Bank
0.159231552,0.529976661,Bank
0.204219019,0.659590295,Bank
0.059359918,0.945740119,Bank
0.168365893,0.023984441,Bank
0.392240511,0.085110764,Bank
0.280201982,0.592755661,Bank
0.969908712,0.937569798,Bank
0.574255744,0.146130415,Bank
0.564265597,0.025075937,Bank
0.612160093,0.031707092,Bank
0.561859501,0.581920014,Bank
0.48282459,0.810783813,Bank
0.114876257,0.131950064,Bank
0.794559474,0.456612817,Bank
0.176553211,0.053773187,Bank
0.625979236,0.699582672,Bank
0.099269296,0.67864309,Bank
0.083176756,0.08405607,Bank
0.794853913,0.701092265,Bank
0.322573889,0.05256764,Bank
0.80919584,0.198971022,Bank
0.642017857,0.90531259,Bank
0.047022246,0.357405669,Bank
0.517107296,0.796333772,Bank
0.297757768,0.070290756,Bank
0.265395322,0.02254094,Bank
0.159661517,0.953281244,Bank
0.358031864,0.737673197,Bank
0.436980109,0.943852303,Bank
0.266570595,0.880541447,Bank
0.593642902,0.586845803,Bank
0.132080742,0.545364718,Bank
0.387065471,0.308024573,Bank
0.474367542,0.241740542,Bank
0.376915784,0.463506205,Bank
0.621019294,0.492766553,Bank
0.606237023,0.719550907,Bank
0.52916342,0.002056123,Bank
0.386109782,0.365028303,Bank
0.197227123,0.183868709,Bank
0.780075867,0.487990571,Bank
0.919663513,0.19530077,Bank
0.080834249,0.558130191,Bank
0.224516845,0.735460941,Bank
0.299259541,0.848502702,Bank
0.451865661,0.783778642,Bank
0.444582042,0.302745831,Bank
0.580596001,0.138072715,Bank
0.164607427,0.908128648,Bank
0.091621089,0.082732601,Bank
0.136143425,0.370115162,Bank
0.367578291,0.768341487,Bank
0.448339706,0.900729113,Bank
0.372197558,0.916297538,Bank
0.105436466,0.230857432,Bank
0.126950318,0.275465253,Bank
0.690455862,0.535732443,Bank
0.808251297,0.852616447,Bank
0.177660227,0.823183354,Bank
0.125400177,0.314396066,Bank
0.859139041,0.475850019,Bank
0.007613861,0.115775263,Bank
0.359676918,0.06140294,Bank
0.527914153,0.84843035,Bank
0.754092619,0.228915372,Bank
0.422300107,0.022212801,Bank
0.872529401,0.494884857,Bank
0.524547607,0.993852473,Bank
0.981715097,0.989002967,Bank
0.930143753,0.039262039,Bank
0.164000047,0.777623749,Bank
0.727276666,0.629287895,Bank
0.881019604,0.211982983,Bank
0.688466471,0.81347904,Bank
0.405117426,0.858571632,Bank
0.403336347,0.242421855,Bank
0.02920436,0.960668588,Bank
0.951187041,0.766415676,Bank
0.224517126,0.052889812,Bank
0.361452275,0.736740194,Bank
0.205780173,0.304711476,Bank
0.79077662,0.105492505,Bank
0.684562524,0.404277458,Bank
0.557371139,0.17094832,Bank
0.94416138,0.310402349,Bank
0.916466489,0.347627912,Bank
0.753132384,0.998532911,Bank
0.735097173,0.65372468,Bank
0.049626388,0.405532493,Bank
0.030114511,0.703279913,Bank
0.774980931,0.138504454,Bank
0.670240244,0.866464893,Bank
0.712554097,0.154472425,Bank
0.411136492,0.918556815,Bank
0.696577206,0.540586161,Bank
0.831881987,0.93667298,Bank
0.095842455,0.728624271,Bank
0.671908678,0.4230529,Bank
0.048329459,0.962915672,Bank
0.529366382,0.634655646,Bank
0.525415429,0.607403884,Bank
0.875047908,0.881065523,Bank
0.93810106,0.925429711,Bank
0.860420753,0.116176224,Bank
0.662724521,0.294908904,Bank
0.45397519,0.493849837,Bank
0.559924331,0.43193387,Bank
0.027013705,0.683724125,Bank
0.288151233,0.087429198,Bank
0.628169361,0.650567245,Bank
0.971818191,0.854342781,Bank
0.835356078,0.289056538,Bank
0.574216628,0.176955885,Bank
0.254516943,0.775584029,Bank
0.146616177,0.389246847,Bank
0.446451173,0.749668009,Bank
0.977504306,0.625844902,Bank
0.306164385,0.469776403,Bank
0.549710937,0.746961973,Bank
0.693600661,0.90184484,Bank
0.128202931,0.997791954,Bank
0.420279125,0.29349796,Bank
0.747621413,0.983218577,Bank
0.53327214,0.16295995,Bank
0.346174783,0.680274467,Bank
0.206125326,0.788866202,Bank
0.801289098,0.633645663,Bank
0.445734946,0.225664885,Bank
0.662456218,0.183617187,Bank
0.254861091,0.589023945,Bank
0.448009645,0.561207005,Bank
0.851870121,0.856634883,Bank
0.47509679,0.951837561,Bank
0.042463015,0.712032272,Bank
0.325905663,0.176744827,Bank
0.862561094,0.02252356,Bank
0.218242662,0.470427206,Bank
0.167184303,0.387050938,Bank
0.74484764,0.942787893,Bank
0.927071012,0.815783257,Bank
0.673371248,0.706225504,Bank
0.612953062,0.010462697,Bank
0.757728634,0.320779983,Bank
0.196813252,0.903007348,Bank
0.801582719,0.164541914,Bank
0.980116576,0.079597679,Bank
0.535999264,0.571884902,Bank
0.670921225,0.468450807,Bank
0.225855011,0.098682904,Bank
0.874938196,0.201714165,Bank
0.30336929,0.071524556,Bank
0.440023827,0.875385197,Bank
0.742168471,0.657040113,Bank
0.899252706,0.525891959,Bank
0.331581812,0.047806038,Bank
0.594632469,0.517944464,Bank
0.488406244,0.002895583,Bank
0.931686877,0.19549453,Bank
0.752166577,0.903994244,Bank
0.614546436,0.586117531,Bank
0.649937031,0.692100724,Bank
0.641851054,0.668856326,Bank
0.188078541,0.53518614,Bank
0.305682419,0.716544416,Bank
0.830785978,0.843784883,Bank
0.428908238,0.005851451,Bank
0.45912782,0.299342842,Bank
0.600734658,0.751771477,Bank
0.469300352,0.88925005,Bank
0.225926787,0.467999852,Bank
0.865107517,0.552835948,Bank
0.790071878,0.080622626,Bank
0.927216049,0.934207907,Bank
0.861423199,0.029767417,Bank
0.800525533,0.910664251,Bank
0.999277331,0.282342424,Bank
0.131031184,0.019515284,Bank
0.91950097,0.648716198,Bank
0.704846598,0.641497092,Bank
0.979738104,0.047167425,Bank
0.894593128,0.815564444,Bank
0.289991886,0.392160917,Bank
0.602150758,0.857700696,Bank
0.52869002,0.595981915,Bank
0.301805218,0.535484437,Bank
0.85000616,0.767988071,Bank
0.734114771,0.410503544,Bank
0.105124358,0.071714478,Bank
0.778359154,0.102309718,Bank
0.968297251,0.857293968,Bank
0.040222338,0.650457272,Bank
0.457962667,0.625131515,Bank
0.731399748,0.855272284,Bank
0.773848157,0.096497758,Bank
0.489109711,0.463349168,Bank
0.332905792,0.16768386,Bank
0.886027907,0.330373657,Bank
0.380084929,0.806585811,Bank
0.514952691,0.241722624,Bank
0.574363602,0.014063149,Bank
0.697548285,0.900392756,Bank
0.506124012,0.817143889,Bank
0.062801554,0.702161669,Bank
0.188871427,0.887123534,Bank
0.468367859,0.309486321,Bank
0.186459456,0.78283285,Bank
0.996769707,0.708496019,Bank
0.186399654,0.007825713,Bank
0.048451549,0.387537505,Bank
0.510496359,0.039964714,Bank
0.874982931,0.511082668,Bank
0.265962599,0.242858962,Bank
0.248241311,0.479409633,Bank
0.58333666,0.100834924,Bank
0.345194868,0.062320551,Bank
0.661932785,0.532597764,Bank
0.342944772,0.374260664,Bank
0.149223812,0.133467298,Bank
0.664975348,0.318554161,Bank
0.717467434,0.072049053,Bank
0.297099776,0.770075211,Bank
0.569052181,0.024427729,Bank
0.100377758,0.688522733,Bank
0.001452581,0.967446586,Bank
0.588321104,0.558569932,Bank
0.093347846,0.872363158,Bank
0.206991637,0.038511034,Bank
0.035371798,0.341148316,Bank
0.759135504,0.465628706,Bank
0.622126541,0.009921618,Bank
0.247286691,0.91435808,Bank
0.946505358,0.107493481,Bank
0.075811404,0.832423955,Bank
0.393035731,0.90171017,Bank
0.248154772,0.890480002,Bank
0.613866267,0.892275215,Bank
0.923089456,0.572380108,Bank
0.28918616,0.515946467,Bank
0.452555625,0.206063284,Bank
0.123279312,0.818485277,Bank
0.813720238,0.589135762,Bank
0.708079904,0.017460565,Bank
0.16917301,0.098584752,Bank
0.59800949,0.130986902,Bank
0.141715306,0.190660488,Bank
0.183040765,0.879702958,Bank
0.273987339,0.494814364,Bank
0.72134597,0.882772188,Bank
0.058218006,0.284682716,Bank
0.198553334,0.763415335,Bank
0.86767107,0.969457281,Bank
0.517547814,0.1554601,Bank
0.098899903,0.390584957,Bank
0.890917067,0.759620046,Bank
0.842712934,0.131591191,Bank
0.207557901,0.536691686,Bank
0.44178962,0.752922488,Bank
0.575621459,0.844584832,Bank
0.364177724,0.849055516,Bank
0.205891018,0.827078215,Bank
0.924439821,0.091721839,Bank
0.292848697,0.644418672,Bank
0.518007353,0.970948289,Bank
0.57510268,0.199358984,Bank
0.199339034,0.77471538,Bank
0.81251006,0.856955563,Bank
0.630769662,0.458387294,Bank
0.50424453,0.28242479,Bank
0.656474194,0.446668105,Bank
0.790222205,0.928581757,Bank
0.014761433,0.083691706,Bank
0.627713106,0.892863403,Bank
0.991950384,0.400952958,Bank
0.015629627,0.833663389,Bank
0.142371437,0.108140295,Bank
0.250897622,0.386683184,Bank
0.551573932,0.228531049,Bank
0.944479609,0.054230354,Bank
0.503610085,0.59846245,Bank
0.799033614,0.853871274,Bank
0.828305148,0.529492776,Bank
0.955855803,0.107572723,Bank
0.650711847,0.292218613,Bank
0.055668093,0.628442449,Bank
0.742486956,0.722316277,Bank
0.025976902,0.219406173,Bank
0.183716597,0.172225848,Bank
0.007143024,0.836634901,Bank
0.583755639,0.235999474,Bank
0.759966249,0.990262276,Bank
0.68093638,0.160185293,Bank
0.359503001,0.95590943,Bank
0.743539919,0.620221812,Bank
0.972999093,0.152760336,Bank
0.828213416,0.589667358,Bank
0.044233483,0.607407842,Bank
0.617054761,0.358692111,Bank
0.262233523,0.767416767,Bank
0.250876141,0.368611181,Bank
0.279235848,0.054527302,Bank
0.303695992,0.420838644,Bank
0.260931196,0.454648256,Bank
0.802299043,0.991494513,Bank
0.001445617,0.130266496,Bank
0.984742016,0.836997748,Bank
0.516174458,0.51062513,Bank
0.312972839,0.811330125,Bank
0.737499816,0.566000122,Bank
0.107269025,0.832257327,Bank
0.181585731,0.004630947,Bank
0.053991193,0.231645282,Bank
0.228860074,0.94433783,Bank
0.753185682,0.304111205,Bank
0.966455669,0.205584801,Bank
0.418860072,0.728600286,Bank
0.37779743,0.748723817,Bank
0.822293854,0.679080952,Bank
0.032686313,0.935382418,Bank
0.577536229,0.863402471,Bank
0.330645215,0.23243348,Bank
0.908281317,0.433461124,Bank
0.780955297,0.696712322,Bank
0.106600872,0.695171819,Bank
0.764726315,0.079623247,Bank
0.996552971,0.813344358,Bank
0.717507591,0.673003453,Bank
0.849474839,0.254414543,Bank
0.695360961,0.081089925,Bank
0.362806552,0.539082364,Bank
0.842980975,0.948160203,Bank
0.510581562,0.987260706,Bank
0.36936134,0.297395685,Bank
0.301259345,0.529339493,Bank
0.254671308,0.543741539,Bank
0.737363968,0.330622513,Bank
0.061419162,0.432015121,Bank
0.561431974,0.929894497,Bank
0.90364418,0.121240003,Bank
0.694061727,0.828428906,Bank
0.839792864,0.387160473,Bank
0.622395551,0.982347275,Bank
0.698098814,0.447117141,Bank
0.381154943,0.449093368,Bank
0.61769994,0.224941282,Bank
0.183388477,0.51788661,Bank
0.394390754,0.968251659,Bank
0.20438059,0.014370735,Bank
0.056821448,0.006514888,Bank
0.499709128,0.11127528,Bank
0.967119561,0.095456113,Bank
0.54722797,0.899759441,Bank
0.139324392,0.231883809,Bank
0.442790669,0.180208452,Bank
0.399687582,0.042719099,Bank
0.350819486,0.416605445,Bank
0.474808534,0.852996352,Bank
0.413364183,0.565202158,Bank
0.086736164,0.319828448,Bank
0.955082771,0.536064162,Bank
0.658583615,0.082806708,Bank
0.486616598,0.375167631,Bank
0.289865693,0.226032141,Bank
0.705120717,0.865076219,Bank
0.24768364,0.472950787,Bank
0.418249265,0.133827966,Bank
0.338045391,0.942393215,Bank
0.076685468,0.03451413,Bank
0.171023879,0.982694037,Bank
0.390343872,0.512133296,Bank
0.514119485,0.070494493,Bank
0.324662585,0.909655152,Bank
0.640107605,0.011807342,Bank
0.62594149,0.181830831,Bank
0.818815635,0.715149886,Bank
0.908471829,0.283137366,Bank
0.876688038,0.62002768,Bank
0.251241667,0.575345854,Bank
0.053662267,0.458778158,Bank
0.198290668,0.960554718,Bank
0.223792283,0.405759204,Bank
0.034326847,0.587130009,Bank
0.91422057,0.825095651,Bank
0.216006679,0.398847694,Bank
