2110,2271,1741,1
2115,2279,1758,1
2114,2280,1736,1
2104,2275,1748,1
2110,2269,1751,1
2114,2267,1750,1
2108,2274,1740,1
2106,2278,1742,1
2098,2290,1746,1
2115,2246,1741,1
2106,2287,1754,1
2104,2269,1743,1
2104,2279,1742,1
2119,2267,1742,1
2115,2261,1745,1
2123,2268,1748,1
2112,2275,1757,1
2114,2276,1743,1
2103,2281,1753,1
2112,2272,1751,1
2115,2268,1746,1
2120,2288,1751,1
2100,2265,1731,1
2114,2271,1731,1
2150,2252,1740,1
2139,2240,1738,1
2108,2266,1752,1
2085,2306,1778,1
2106,2305,1765,1
2078,2295,1792,1
2140,2226,1692,1
2093,2278,1729,1
2115,2310,1751,1
2125,2288,1761,1
2082,2223,1719,1
2105,2220,1688,1
2107,2280,1764,1
2103,2265,1743,1
2094,2256,1711,1
2126,2248,1718,1
2121,2271,1732,1
2121,2284,1749,1
2110,2271,1739,1
2125,2255,1725,1
2109,2279,1745,1
2114,2287,1837,1
2110,2270,1768,1
2077,2246,1711,1
2105,2285,1731,1
2074,2291,1746,1
2101,2213,1706,1
2151,2230,1724,1
2123,2205,1738,1
2108,2287,1731,1
2153,2245,1753,1
2109,2228,1748,1
2104,2201,1713,1
2111,2240,1730,1
2121,2256,1724,1
2092,2234,1723,1
2116,2232,1722,1
2122,2260,1726,1
2124,2258,1729,1
2141,2248,1718,1
2103,2235,1726,1
2108,2239,1725,1
2125,2234,1729,1
2117,2235,1719,1
2098,2243,1739,1
2120,2216,1709,1
2104,2259,1741,1
2121,2240,1727,1
2129,2226,1716,1
2109,2225,1723,1
2124,2213,1717,1
2119,2218,1722,1
2123,2216,1713,1
2121,2221,1713,1
2111,2235,1727,1
2105,2237,1716,1
2090,2216,1707,1
2129,2293,1764,1
2088,2253,1728,1
2144,2229,1722,1
2149,2230,1728,1
2100,2252,1739,1
2131,2200,1719,1
2122,2267,1765,1
2112,2237,1746,1
2101,2253,1746,1
2095,2255,1743,1
2104,2258,1738,1
2116,2257,1739,1
2080,2244,1730,1
2084,2240,1719,1
2074,2233,1726,1
2074,2256,1723,1
2059,2243,1713,1
2084,2257,1712,1
2088,2255,1724,1
2046,2254,1711,1
2163,2209,1673,1
2154,2251,1712,1
2168,2242,1728,1
2132,2218,1752,1
2138,2219,1753,1
2165,2229,1781,1
2211,2247,1808,1
2209,2203,1827,1
2258,2213,1847,1
2201,2244,1849,1
2227,2257,1850,1
2218,2289,1808,1
2203,2273,1769,1
2215,2266,1781,1
2234,2273,1806,1
2211,2275,1784,1
2189,2259,1773,1
2149,2327,1804,1
2126,2339,1814,1
2135,2349,1808,1
2117,2349,1801,1
2102,2385,1826,1
2114,2406,1830,1
2161,2432,1829,1
2184,2365,1797,1
2199,2365,1834,1
2203,2351,1846,1
2226,2343,1841,1
2208,2353,1854,1
2201,2362,1863,1
2176,2401,1852,1
2179,2411,1883,1
2154,2414,1920,1
2214,2384,1903,1
2201,2370,1889,1
2210,2378,1885,1
2228,2385,1891,1
2239,2381,1890,1
2218,2374,1869,1
2222,2385,1875,1
2216,2357,1855,1
2204,2359,1854,1
2200,2369,1859,1
2201,2350,1874,1
2217,2344,1859,1
2241,2341,1862,1
2232,2337,1854,1
2229,2331,1829,1
2221,2342,1856,1
2210,2330,1876,1
2219,2309,1868,1
2223,2304,1860,1
2218,2294,1853,1
2226,2298,1842,1
2221,2291,1851,1
2204,2274,1852,1
2206,2250,1850,1
2208,2263,1836,1
2207,2266,1815,1
2209,2251,1817,1
2210,2271,1805,1
2223,2288,1783,1
2222,2293,1764,1
2227,2293,1756,1
2213,2276,1752,1
2203,2265,1748,1
2197,2241,1743,1
2203,2238,1761,1
2191,2219,1759,1
2214,2217,1768,1
2173,2237,1779,1
2185,2247,1799,1
2203,2257,1807,1
2158,2254,1779,1
2163,2251,1756,1
2172,2264,1767,1
2149,2270,1756,1
2159,2284,1738,1
2131,2273,1746,1
2134,2248,1724,1
2163,2257,1786,1
2161,2255,1806,1
2208,2249,1774,1
2172,2253,1771,1
2169,2255,1779,1
2154,2279,1810,1
2181,2273,1809,1
2198,2274,1737,1
2184,2287,1709,1
2161,2304,1756,1
2148,2284,1764,1
2137,2267,1758,1
2134,2278,1769,1
2145,2288,1773,1
2126,2298,1767,1
2118,2297,1756,1
2118,2295,1752,1
2118,2309,1772,1
2125,2308,1776,1
2132,2313,1777,1
2131,2319,1777,1
2131,2310,1786,1
2133,2302,1782,1
2129,2305,1776,1
2132,2312,1779,1
2119,2300,1774,1
2128,2299,1783,1
2133,2299,1778,1
2134,2297,1772,1
2136,2302,1779,1
2132,2303,1779,1
2127,2298,1779,1
2124,2305,1778,1
2131,2302,1786,1
2115,2295,1792,1
2153,2293,1796,1
2130,2286,1779,1
2139,2301,1773,1
2136,2294,1757,1
2138,2306,1757,1
2131,2304,1736,1
2137,2300,1743,1
2137,2298,1762,1
2139,2290,1777,1
2143,2289,1787,1
2135,2287,1781,1
2130,2293,1786,1
2128,2299,1792,1
2127,2299,1794,1
2138,2290,1787,1
2143,2285,1779,1
2143,2284,1772,1
2152,2287,1769,1
2149,2273,1763,1
2145,2277,1769,1
2136,2276,1776,1
2139,2271,1778,1
2125,2276,1779,1
2139,2269,1782,1
2131,2291,1785,1
2126,2268,1775,1
2124,2274,1788,1
2128,2265,1791,1
2127,2268,1789,1
2135,2263,1801,1
2134,2282,1799,1
2130,2299,1811,1
2132,2312,1804,1
2162,2328,1806,1
2167,2330,1795,1
2166,2344,1779,1
2164,2343,1784,1
2174,2352,1805,1
2185,2361,1825,1
2199,2382,1823,1
2218,2404,1834,1
2220,2418,1835,1
2243,2478,1886,1
2213,2432,1887,1
2192,2397,1886,1
2201,2399,1932,1
2190,2383,1911,1
2210,2382,1910,1
2193,2382,1915,1
2234,2340,1926,1
2206,2327,1914,1
2215,2311,1916,1
2227,2305,1899,1
2262,2312,1873,1
2251,2338,1858,1
2248,2314,1841,1
2265,2335,1829,1
2255,2332,1822,1
2143,2316,1782,1
2142,2320,1780,1
2142,2321,1779,1
2141,2320,1779,1
2155,2311,1795,1
2161,2307,1778,1
2182,2306,1777,1
2174,2297,1771,1
2142,2277,1757,1
2119,2275,1771,1
2108,2257,1748,1
2113,2261,1763,1
2108,2261,1760,1
2117,2262,1782,1
2122,2249,1785,1
2107,2256,1803,1
2118,2257,1802,1
2101,2271,1802,1
2114,2265,1795,1
2113,2255,1790,1
2111,2271,1800,1
2115,2285,1795,1
2121,2317,1788,1
2141,2334,1795,1
2155,2370,1785,1
2153,2401,1795,1
2141,2403,1782,1
2162,2403,1779,1
2119,2369,1807,1
2130,2343,1818,1
2112,2330,1828,1
2104,2322,1850,1
2095,2300,1816,1
2172,2294,1894,1
2166,2323,1875,1
2182,2309,1869,1
2203,2330,1875,1
2221,2349,1874,1
2201,2353,1867,1
2208,2356,1866,1
2215,2373,1858,1
2243,2357,1821,1
2236,2356,1857,1
2236,2329,1814,1
2183,2326,1786,1
2207,2323,1807,1
2164,2317,1794,1
2170,2335,1800,1
2167,2323,1805,1
2170,2341,1791,1
2257,2300,1835,1
2159,2310,1797,1
2170,2315,1800,1
2205,2281,1811,1
2153,2287,1789,1
2182,2297,1818,1
2176,2296,1816,1
2180,2309,1812,1
2180,2310,1800,1
2189,2298,1791,1
2165,2306,1777,1
2183,2299,1763,1
2173,2288,1773,1
2186,2285,1770,1
2183,2285,1791,1
2193,2280,1794,1
2191,2284,1803,1
2174,2276,1804,1
2177,2281,1798,1
2167,2301,1812,1
2186,2314,1796,1
2151,2321,1786,1
2158,2322,1820,1
2130,2343,1766,1
2133,2319,1769,1
2102,2329,1770,1
2098,2298,1784,1
2048,2283,1746,1
2135,2295,1774,1
2121,2311,1810,1
2091,2320,1783,1
2151,2339,1781,1
2134,2316,1801,1
2144,2307,1816,1
2129,2281,1785,1
2127,2306,1797,1
2158,2308,1791,1
2131,2303,1798,1
2143,2310,1816,1
2141,2325,1818,1
2151,2322,1825,1
2146,2314,1837,1
2148,2313,1837,1
2154,2317,1834,1
2166,2324,1799,1
2173,2340,1827,1
2189,2375,1812,1
2155,2358,1809,1
2141,2358,1810,1
2186,2354,1850,1
2169,2318,1789,1
2164,2370,1869,1
2143,2339,1803,1
2204,2346,1855,1
2182,2338,1836,1
2165,2296,1823,1
2053,2433,1840,1
2271,2342,1932,1
2176,2353,1872,1
2174,2308,1864,1
2176,2297,1873,1
2182,2299,1867,1
2209,2293,1877,1
2217,2307,1858,1
2270,2352,1878,1
2176,2383,1875,1
2078,2416,1853,1
2203,2351,1897,1
2187,2348,1871,1
2186,2355,1869,1
2201,2348,1881,1
2178,2348,1863,1
2184,2366,1879,1
2182,2358,1860,1
2158,2354,1876,1
2165,2369,1874,1
2172,2373,1875,1
2187,2375,1876,1
2184,2356,1873,1
2190,2353,1860,1
2194,2350,1877,1
2201,2344,1886,1
2190,2356,1880,1
2182,2346,1863,1
2176,2367,1897,1
2192,2341,1888,1
2207,2353,1882,1
2164,2366,1875,1
2185,2363,1884,1
2188,2361,1860,1
2194,2358,1867,1
2189,2351,1860,1
2193,2370,1852,1
2203,2358,1834,1
2191,2351,1840,1
2178,2364,1839,1
2176,2352,1845,1
2180,2334,1851,1
2178,2325,1857,1
2176,2321,1850,1
2171,2322,1850,1
2172,2324,1851,1
2186,2335,1852,1
2196,2328,1847,1
2194,2337,1836,1
2201,2329,1839,1
2206,2332,1841,1
2214,2313,1816,1
2201,2278,1810,1
2194,2274,1822,1
2234,2266,1831,1
2227,2279,1814,1
2138,2292,1787,1
2150,2306,1768,1
2187,2333,1809,1
2161,2335,1812,1
2144,2352,1770,1
2151,2311,1785,1
2200,2306,1798,1
2187,2282,1775,1
2217,2250,1788,1
2218,2249,1786,1
2218,2251,1783,1
2219,2251,1783,1
2222,2249,1782,1
2223,2250,1783,1
2219,2250,1785,1
2221,2249,1788,1
2223,2247,1784,1
2219,2256,1805,1
2217,2269,1802,1
2219,2270,1797,1
2213,2283,1797,1
2192,2276,1788,1
2195,2281,1778,1
2194,2278,1778,1
2198,2281,1781,1
2192,2287,1783,1
2202,2289,1789,1
2202,2278,1792,1
2203,2279,1791,1
2202,2281,1782,1
2223,2274,1792,1
2201,2271,1787,1
2194,2265,1788,1
2202,2273,1781,1
2211,2274,1791,1
2212,2287,1791,1
2209,2283,1791,1
2193,2277,1787,1
2199,2274,1789,1
2193,2262,1780,1
2202,2270,1792,1
2198,2267,1785,1
2207,2278,1783,1
2198,2287,1793,1
2196,2287,1802,1
2199,2282,1803,1
2177,2294,1781,1
2196,2295,1800,1
2145,2302,1762,1
2197,2303,1810,1
2185,2288,1779,1
2190,2299,1801,1
2183,2293,1788,1
2182,2299,1794,1
2193,2308,1798,1
2199,2318,1811,1
2197,2312,1815,1
2196,2311,1814,1
2191,2312,1807,1
2186,2308,1810,1
2188,2306,1808,1
2196,2298,1809,1
2188,2307,1807,1
2194,2318,1806,1
2197,2327,1813,1
2191,2320,1805,1
2190,2313,1798,1
2187,2305,1805,1
2186,2304,1804,1
2182,2313,1808,1
2186,2305,1806,1
2195,2310,1811,1
2195,2316,1814,1
2188,2304,1816,1
2193,2307,1818,1
2186,2312,1818,1
2189,2305,1815,1
2189,2309,1819,1
2194,2308,1813,1
2191,2311,1811,1
2186,2311,1815,1
2187,2310,1813,1
2186,2315,1814,1
2184,2310,1813,1
2187,2306,1819,1
2189,2307,1812,1
2189,2308,1808,1
2193,2310,1810,1
2199,2315,1812,1
2197,2319,1812,1
2189,2318,1809,1
2187,2308,1813,1
2185,2313,1813,1
2184,2308,1812,1
2187,2306,1820,1
2186,2309,1819,1
2184,2307,1823,1
2187,2307,1823,1
2197,2308,1822,1
2185,2321,1821,1
2177,2327,1817,1
2183,2321,1818,1
2180,2317,1813,1
2187,2318,1816,1
2183,2319,1826,1
2184,2323,1817,1
2185,2325,1825,1
2191,2320,1825,1
2176,2328,1842,1
2186,2326,1824,1
2186,2323,1825,1
2183,2321,1824,1
2187,2317,1825,1
2191,2316,1820,1
2178,2317,1819,1
2182,2316,1818,1
2186,2319,1824,1
2180,2322,1816,1
2179,2321,1821,1
2187,2322,1816,1
2188,2321,1821,1
2188,2323,1817,1
2181,2315,1822,1
2185,2321,1825,1
2192,2321,1820,1
2189,2326,1831,1
2188,2321,1833,1
2184,2321,1832,1
2179,2314,1839,1
2179,2309,1834,1
2171,2305,1833,1
2162,2309,1820,1
2181,2322,1822,1
2191,2317,1828,1
2188,2317,1825,1
2183,2315,1826,1
2191,2319,1823,1
2193,2332,1818,1
2185,2341,1816,1
2210,2340,1823,1
2183,2337,1829,1
2181,2330,1838,1
2179,2327,1847,1
2177,2332,1841,1
2179,2335,1840,1
2183,2339,1845,1
2187,2338,1839,1
2191,2344,1838,1
2224,2347,1824,1
2192,2344,1839,1
2235,2355,1842,1
2196,2332,1845,1
2197,2321,1863,1
2193,2341,1875,1
2187,2347,1876,1
2183,2348,1883,1
2178,2351,1885,1
2175,2355,1882,1
2191,2347,1885,1
2182,2353,1874,1
2187,2358,1871,1
2189,2359,1866,1
2194,2371,1859,1
2188,2357,1861,1
2190,2356,1863,1
2191,2353,1868,1
2191,2355,1863,1
2190,2350,1858,1
2227,2357,1860,1
2181,2346,1859,1
2189,2353,1861,1
2182,2356,1860,1
2184,2355,1860,1
2179,2349,1865,1
2178,2342,1864,1
2182,2339,1870,1
2177,2345,1867,1
2185,2347,1874,1
2187,2345,1846,1
2187,2346,1847,1
2193,2353,1853,1
2197,2354,1848,1
2195,2343,1848,1
2195,2345,1845,1
2190,2335,1848,1
2186,2331,1848,1
2185,2333,1851,1
2177,2348,1845,1
2181,2345,1832,1
2195,2343,1836,1
2202,2339,1829,1
2183,2327,1824,1
2177,2336,1833,1
2179,2341,1851,1
2184,2342,1857,1
2180,2329,1852,1
2195,2325,1855,1
2192,2316,1850,1
2193,2322,1859,1
2195,2317,1842,1
2189,2312,1841,1
2177,2304,1823,1
2179,2316,1825,1
2174,2313,1811,1
2170,2322,1805,1
2170,2318,1804,1
2176,2321,1811,1
2185,2318,1824,1
2185,2325,1828,1
2179,2321,1830,1
2183,2335,1829,1
2183,2342,1841,1
2183,2341,1827,1
2184,2333,1838,1
2181,2332,1834,1
2173,2326,1831,1
2170,2323,1822,1
2166,2322,1828,1
2164,2328,1822,1
2161,2333,1827,1
2171,2326,1821,1
2178,2326,1809,1
2177,2325,1810,1
2165,2315,1807,1
2170,2321,1812,1
2173,2321,1822,1
2172,2317,1832,1
2162,2319,1828,1
2175,2310,1835,1
2172,2322,1831,1
2168,2329,1823,1
2168,2335,1811,1
2169,2329,1823,1
2177,2327,1822,1
2177,2331,1817,1
2179,2326,1818,1
2184,2321,1824,1
2180,2318,1836,1
2187,2323,1827,1
2180,2316,1812,1
2178,2308,1816,1
2173,2292,1793,1
2171,2303,1799,1
2169,2302,1811,1
2180,2321,1802,1
2196,2309,1819,1
2211,2287,1808,1
2181,2279,1838,1
2197,2339,1804,1
2193,2346,1815,1
2208,2324,1815,1
2196,2326,1830,1
2173,2303,1835,1
2172,2293,1815,1
2189,2288,1807,1
2184,2318,1800,1
2185,2331,1817,1
2187,2337,1819,1
2175,2337,1817,1
2169,2335,1816,1
2168,2337,1827,1
2174,2325,1827,1
2172,2318,1840,1
2169,2319,1849,1
2172,2321,1854,1
2183,2321,1844,1
2188,2323,1845,1
2184,2334,1836,1
2187,2335,1825,1
2193,2345,1828,1
2190,2339,1811,1
2189,2338,1808,1
2193,2331,1807,1
2183,2331,1808,1
2166,2319,1834,1
2164,2318,1835,1
2171,2323,1846,1
2178,2324,1847,1
2185,2323,1829,1
2193,2333,1831,1
2186,2339,1836,1
2185,2342,1839,1
2186,2347,1832,1
2185,2331,1824,1
2179,2319,1821,1
2183,2324,1825,1
2185,2333,1829,1
2189,2331,1832,1
2192,2331,1835,1
2185,2327,1833,1
2189,2334,1842,1
2182,2329,1833,1
2178,2327,1825,1
2182,2323,1829,1
2182,2330,1830,1
2186,2327,1829,1
2192,2329,1828,1
2184,2329,1829,1
2184,2328,1837,1
2174,2327,1835,1
2171,2325,1840,1
2172,2314,1838,1
2183,2320,1822,1
2192,2331,1815,1
2204,2338,1824,1
2199,2333,1830,1
2197,2334,1832,1
2190,2333,1829,1
2189,2334,1830,1
2192,2328,1837,1
2196,2334,1837,1
2180,2329,1847,1
2177,2330,1845,1
2178,2325,1839,1
2183,2330,1835,1
2182,2334,1838,1
2182,2325,1832,1
2183,2331,1834,1
2186,2335,1823,1
2184,2336,1820,1
2180,2329,1818,1
2184,2331,1820,1
2182,2325,1826,1
2170,2322,1826,1
2175,2311,1823,1
2179,2323,1835,1
2174,2325,1830,1
2183,2328,1828,1
2185,2335,1822,1
2185,2341,1821,1
2187,2343,1825,1
2184,2334,1839,1
2168,2317,1843,1
2157,2293,1836,1
2159,2306,1838,1
2171,2310,1844,1
2180,2328,1834,1
2185,2334,1827,1
2187,2357,1816,1
2180,2368,1815,1
2167,2360,1830,1
2182,2330,1814,1
2184,2329,1816,1
2181,2324,1832,1
2182,2329,1838,1
2182,2327,1843,1
2188,2311,1839,1
2198,2317,1849,1
2198,2348,1832,1
2196,2348,1831,1
2197,2349,1831,1
2194,2350,1831,1
2190,2351,1830,1
2188,2351,1829,1
2187,2349,1829,1
2187,2350,1832,1
2190,2339,1825,1
2180,2330,1834,1
2177,2330,1842,1
2172,2316,1839,1
2168,2318,1845,1
2177,2326,1847,1
2172,2320,1831,1
2191,2323,1816,1
2192,2343,1816,1
2191,2354,1813,1
2196,2328,1809,1
2180,2327,1814,1
2178,2321,1837,1
2174,2315,1835,1
2177,2318,1844,1
2187,2332,1842,1
2186,2335,1832,1
2189,2349,1836,1
2181,2335,1828,1
2172,2332,1826,1
2174,2321,1829,1
2171,2320,1831,1
2174,2319,1842,1
2174,2320,1843,1
2165,2321,1845,1
2177,2324,1836,1
2199,2331,1801,1
2213,2347,1796,1
2214,2356,1802,1
2224,2333,1803,1
2214,2335,1808,1
2200,2348,1832,1
2181,2338,1849,1
2163,2315,1847,1
2162,2310,1849,1
2167,2299,1856,1
2169,2308,1860,1
2177,2309,1867,1
2187,2315,1846,1
2184,2319,1834,1
2194,2329,1825,1
2192,2335,1807,1
2183,2342,1802,1
2175,2336,1813,1
2189,2328,1807,1
2192,2327,1814,1
2186,2327,1820,1
2189,2336,1823,1
2184,2346,1830,1
2183,2343,1829,1
2173,2331,1848,1
2159,2306,1859,1
2153,2283,1847,1
2160,2275,1833,1
2168,2293,1837,1
2185,2296,1820,1
2192,2318,1803,1
2186,2332,1797,1
2180,2359,1786,1
2184,2360,1799,1
2189,2335,1812,1
2190,2322,1784,1
2180,2311,1810,1
2180,2322,1834,1
2184,2319,1848,1
2189,2327,1852,1
2189,2330,1837,1
2185,2335,1848,1
2196,2339,1853,1
2187,2337,1851,1
2189,2346,1840,1
2185,2338,1822,1
2187,2331,1811,1
2187,2321,1819,1
2181,2321,1843,1
2184,2309,1833,1
2182,2325,1838,1
2175,2329,1838,1
2177,2333,1825,1
2192,2339,1819,1
2188,2330,1807,1
2188,2324,1798,1
2177,2326,1807,1
2182,2325,1825,1
2181,2318,1844,1
2181,2316,1849,1
2179,2319,1852,1
2185,2325,1860,1
2185,2323,1844,1
2185,2331,1838,1
2185,2333,1813,1
2180,2323,1805,1
2180,2315,1807,1
2188,2319,1811,1
2191,2318,1810,1
2195,2332,1817,1
2201,2336,1825,1
2195,2327,1834,1
2197,2319,1841,1
2183,2327,1848,1
2184,2336,1851,1
2187,2331,1850,1
2187,2327,1852,1
2186,2319,1849,1
2181,2326,1839,1
2186,2328,1838,1
2186,2331,1834,1
2190,2330,1825,1
2181,2326,1819,1
2187,2327,1822,1
2184,2329,1813,1
2180,2331,1821,1
2182,2332,1816,1
2176,2336,1820,1
2178,2329,1810,1
2186,2331,1815,1
2188,2322,1813,1
2188,2325,1822,1
2189,2322,1822,1
2182,2323,1831,1
2182,2327,1834,1
2176,2333,1831,1
2179,2330,1829,1
2181,2324,1833,1
2176,2321,1831,1
2176,2321,1833,1
2175,2316,1833,1
2173,2317,1831,1
2168,2320,1825,1
2167,2323,1829,1
2158,2325,1823,1
2166,2333,1809,1
2169,2327,1797,1
2165,2317,1790,1
2164,2307,1798,1
2160,2320,1801,1
2165,2321,1806,1
2165,2311,1817,1
2159,2320,1825,1
2159,2315,1828,1
2161,2308,1832,1
2162,2307,1819,1
2149,2317,1812,1
2154,2313,1809,1
2156,2319,1801,1
2169,2318,1799,1
2173,2319,1796,1
2174,2327,1807,1
2170,2329,1811,1
2173,2331,1822,1
2178,2323,1814,1
2174,2324,1817,1
2178,2324,1813,1
2169,2331,1817,1
2175,2328,1813,1
2166,2326,1810,1
2169,2325,1819,1
2160,2316,1820,1
2152,2315,1814,1
2154,2309,1817,1
2162,2303,1806,1
2161,2313,1803,1
2164,2318,1832,1
2163,2318,1832,1
2164,2318,1829,1
2166,2319,1827,1
2161,2317,1823,1
2160,2315,1825,1
2155,2318,1818,1
2152,2322,1811,1
2164,2313,1798,1
2174,2306,1801,1
2172,2321,1790,1
2168,2326,1787,1
2154,2335,1796,1
2169,2327,1812,1
2170,2316,1804,1
2159,2322,1796,1
2166,2313,1813,1
2166,2313,1828,1
2165,2324,1825,1
2166,2325,1811,1
2163,2325,1805,1
2166,2324,1798,1
2163,2324,1799,1
2168,2321,1803,1
2160,2320,1804,1
2157,2311,1812,1
2160,2319,1816,1
2163,2316,1819,1
2162,2309,1822,1
2161,2315,1812,1
2165,2312,1800,1
2167,2315,1799,1
2166,2321,1807,1
2171,2323,1803,1
2174,2329,1794,1
2162,2335,1775,1
2184,2321,1764,1
2174,2314,1770,1
2154,2331,1791,1
2160,2322,1809,1
2148,2320,1842,1
2167,2324,1851,1
2158,2324,1862,1
2172,2324,1852,1
2169,2326,1866,1
2181,2314,1863,1
2171,2316,1835,1
2177,2313,1810,1
2170,2309,1793,1
2169,2301,1780,1
2168,2298,1769,1
2172,2305,1767,1
2158,2319,1794,1
2164,2326,1807,1
2161,2321,1817,1
2163,2326,1805,1
2163,2326,1811,1
2174,2327,1815,1
2179,2316,1800,1
2173,2318,1783,1
2166,2320,1809,1
2161,2325,1836,1
2170,2335,1836,1
2173,2323,1820,1
2172,2322,1805,1
2174,2321,1798,1
2161,2320,1804,1
2163,2311,1806,1
2151,2315,1809,1
2156,2315,1805,1
2166,2316,1817,1
2175,2319,1799,1
2166,2312,1796,1
2169,2313,1800,1
2159,2312,1803,1
2167,2322,1806,1
2168,2317,1808,1
2162,2312,1807,1
2157,2308,1799,1
2157,2319,1810,1
2159,2319,1816,1
2165,2322,1810,1
